yy,mm,dd,hh,mi,ss,seq,theTime,logID,clientIP,requestor,server,dbname,access,elapsed,busy,rows,statement,error,errorMessage,isvisible
2020,6,15,17,46,3,2431733175,6/15/2020 5:46:03 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.186,0.018,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between .015 and .03 AND G.PetroRad_u between 5 and 6 ",0,,1
2020,6,15,17,45,10,2431733176,6/15/2020 5:45:11 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.163,0.031,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between .015 and .03 AND G.PetroRad_u between 4 and 5 ",0,,1
2020,6,15,17,44,36,2431733179,6/15/2020 5:44:36 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.19,0.02,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between .015 and .03 AND G.PetroRad_u between 3 and 4 ",0,,1
2020,6,15,17,44,13,2431733180,6/15/2020 5:44:14 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.17,0.027,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between .015 and .03 AND G.PetroRad_u between 2 and 3 ",0,,1
2020,6,15,17,43,50,2431733185,6/15/2020 5:43:51 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.186,0.019,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between .015 and .03 AND G.PetroRad_u between 1 and 2 ",0,,1
2020,6,15,17,43,25,2431733186,6/15/2020 5:43:25 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.19,0.018,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between .015 and .03 AND G.PetroRad_u between 0 and 1 ",0,,1
2020,6,15,17,41,5,2431733196,6/15/2020 5:41:06 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.656,0.09,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between .015 and .03 ",0,,1
2020,6,15,17,38,11,2431733200,6/15/2020 5:38:11 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.173,0.011,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 500 and 1000",0,,1
2020,6,15,17,36,44,2431733205,6/15/2020 5:36:45 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.186,6E-3,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 100 and 500",0,,1
2020,6,15,17,36,7,2431733206,6/15/2020 5:36:07 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.173,8E-3,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 50 and 100",0,,1
2020,6,15,17,35,35,2431733207,6/15/2020 5:35:36 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.17,7E-3,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 40 and 50",0,,1
2020,6,15,17,34,57,2431733210,6/15/2020 5:34:57 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.186,8E-3,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 30 and 40",0,,1
2020,6,15,17,34,26,2431733211,6/15/2020 5:34:27 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.173,0.017,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 20 and 30",0,,1
2020,6,15,17,33,54,2431733213,6/15/2020 5:33:54 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.17,7E-3,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 19 and 20",0,,1
2020,6,15,17,33,18,2431733214,6/15/2020 5:33:19 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.173,0.013,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 18 and 19",0,,1
2020,6,15,17,32,46,2431733215,6/15/2020 5:32:46 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.173,0.017,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 17 and 18",0,,1
2020,6,15,17,32,9,2431733218,6/15/2020 5:32:09 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.156,6E-3,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 16 and 17",0,,1
2020,6,15,17,31,42,2431733221,6/15/2020 5:31:42 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.166,0.012,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 15 and 16",0,,1
2020,6,15,17,30,46,2431733227,6/15/2020 5:30:46 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.18,7E-3,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 14 and 15",0,,1
2020,6,15,17,30,18,2431733229,6/15/2020 5:30:19 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.17,7E-3,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 13 and 14",0,,1
2020,6,15,17,29,51,2431733231,6/15/2020 5:29:51 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.19,6E-3,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 12 and 13",0,,1
2020,6,15,17,29,1,2431733232,6/15/2020 5:29:02 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.166,7E-3,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 11 and 12",0,,1
2020,6,15,17,28,29,2431733234,6/15/2020 5:28:30 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.17,7E-3,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 10 and 11",0,,1
2020,6,15,17,27,58,2431733236,6/15/2020 5:27:59 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.17,7E-3,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 9 and 10",0,,1
2020,6,15,17,26,13,2431733240,6/15/2020 5:26:14 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.17,7E-3,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 8 and 9",0,,1
2020,6,15,17,25,43,2431733241,6/15/2020 5:25:44 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.17,7E-3,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 7 and 8",0,,1
2020,6,15,17,25,9,2431733242,6/15/2020 5:25:10 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.176,6E-3,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 6 and 7",0,,1
2020,6,15,17,24,45,2431733245,6/15/2020 5:24:46 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.173,7E-3,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 5 and 6",0,,1
2020,6,15,17,24,16,2431733246,6/15/2020 5:24:17 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.17,7E-3,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 4 and 5",0,,1
2020,6,15,17,23,29,2431733248,6/15/2020 5:23:30 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.17,6E-3,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 3 and 4",0,,1
2020,6,15,17,23,4,2431733249,6/15/2020 5:23:04 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.17,7E-3,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 2 and 3",0,,1
2020,6,15,17,22,41,2431733251,6/15/2020 5:22:41 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.186,6E-3,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 1 and 2",0,,1
2020,6,15,17,22,5,2431733255,6/15/2020 5:22:06 PM,2174,82.14.33.195,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.186,6E-3,1,"SELECT count (G.PetroRad_u) as num_Gals, avg(G.PetroRad_u) as avg_Petrou FROM Galaxy as G JOIN SpecObj as S ON S.bestObjID = G.objID WHERE G.ra between 150 and 210 AND G.dec between 40 and 60 AND S.class = 'galaxy' AND S.zWarning = 0 AND G.PetroMag_u > -9998 AND S.z between 0 and .015 AND G.PetroRad_u between 0 and 1",0,,1
