,galaxy_clean,galaxy_dec,galaxy_g,galaxy_petromag_r,galaxy_petromag_u,galaxy_petror90_g,galaxy_petror90_r,galaxy_petrorad_u,galaxy_r,galaxy_ra,galaxytag_dec,galaxytag_ra,galaxytag_type,galspecextra_bptclass,galspecextra_sfr_fib_p50,galspecextra_sfr_tot_p50,galspecextra_sfr_tot_p84,galspecextra_specsfr_tot_p50,galspecindx_d4000_n,galspecline_h_alpha_eqw,galspecline_h_alpha_flux,galspecline_h_alpha_flux_err,galspecline_h_beta_eqw,galspecline_h_beta_flux,galspecline_h_beta_flux_err,galspecline_nii_6584_flux,galspecline_oi_6300_flux_err,galspecline_oiii_5007_eqw,galspecline_oiii_5007_flux,galspecline_sii_6717_flux,galspecline_sii_6731_flux_err,photoobj_b,photoobj_camcol,photoobj_clean,photoobj_cmodelmag_g,photoobj_dec,photoobj_devrad_g,photoobj_devrad_r,photoobj_fibermag_r,photoobj_field,photoobj_flags,photoobj_fracdev_r,photoobj_g,photoobj_l,photoobj_mode,photoobj_petromag_r,photoobj_petromag_z,photoobj_petror50_g,photoobj_petror50_r,photoobj_petrorad_g,photoobj_petrorad_r,photoobj_r,photoobj_ra,photoobj_run,photoobj_type,photoobj_u,photoobjall_camcol,photoobjall_clean,photoobjall_dec,photoobjall_dered_r,photoobjall_devrad_r,photoobjall_devraderr_r,photoobjall_exprad_r,photoobjall_field,photoobjall_fracdev_r,photoobjall_mode,photoobjall_petromag_r,photoobjall_ra,photoobjall_run,photoobjall_type,photoobjall_u,phototag_clean,phototag_dec,phototag_mode,phototag_nchild,phototag_psfmag_r,phototag_ra,phototag_type,photoz_absmagr,photoz_photoerrorclass,photoz_nncount,photoz_nnvol,photoz_z,photoz_zerr,specphoto_dec,specphoto_mode,specphoto_modelmag_r,specphoto_petromag_r,specphoto_petromag_z,specphoto_ra,specphoto_type,specphoto_z,specphoto_zwarning,sppparams_fehadop,stellarmassfspsgranearlydust_logmass,stellarmassfspsgranearlydust_z,zoospec_elliptical,zoospec_p_cs,zoospec_p_cs_debiased,zoospec_p_el,zoospec_p_el_debiased,zoospec_spiral,zoospec_uncertai
photoobj_fibermag_r,-0.18289340696916698,0.01482325410674321,0.6303559897068335,0.7581459293389095,0.33960173105828184,-0.23858191224816377,-0.23439690865817858,-0.09995304993957715,0.7583473624568378,-0.006108621254993229,0.01482325410674321,-0.006108621254993229,0.0,0.040283023569580884,0.04077169504790939,0.04090297276274323,0.04075841942921509,0.041152820378366615,-0.4128400218076611,-0.20101510048524704,-0.13755961492398913,-0.2617287794258323,-0.21425055868008322,-0.15630569965276486,-0.58916930466261,-0.23051373996220537,-0.5620603676390455,-0.1214328180545325,-0.1170511413757807,-0.15602041560277705,0.033185101529023285,-0.004181391875644427,0.018922180207767255,-0.18289340696916698,0.6047251539740368,0.01482325410674321,0.3546251005596586,0.35176469611667316,1.0,-0.011055125761004495,-0.03000261654297225,-0.5008519176041907,0.6303559897068335,0.013411236681005119,0.0,0.7581459293389095,0.682850800202596,-0.011341099583593016,-0.01548623671811899,-0.07631380609823127,-0.06566783135916311,0.7583473624568378,-0.006108621254993229,-0.0037685394879016813,0.0,0.39420626589657387,0.018922180207767255,-0.18289340696916698,0.01482325410674321,0.7568681193678841,0.35176469611667316,0.6156857798771976,0.09643827148462732,-0.011055125761004495,-0.5008519176041907,0.0,0.7581459293389095,-0.006108621254993229,-0.0037685394879016813,0.0,0.39420626589657387,-0.18289340696916698,0.01482325410674321,0.0,0.0,0.96768801100714,-0.006108621254993229,0.0,0.2894660639508246,0.03146411333601018,0.0015027116745247886,0.004920787795521065,0.0015484063052034669,0.0015335277315992393,0.014827383587369665,0.0,0.7583473624568378,0.7581459293389095,0.682850800202596,-0.006108614095781822,0.0,0.2491439890214815,0.0,0.0,-0.2849921081666029,0.2491439890214815,-0.2578053303971684,0.32593708863683624,0.41438522788763515,-0.3546007132598728,-0.4772004394983358,0.1683124626688798,0.008714002716885886
photoobj_field,0.046275061808688164,0.20933238050992511,0.05952330333728114,0.02594757579985877,0.02945528664275248,-0.03470826944334595,-0.031657712796459084,0.06409981213141576,0.016309788434927506,0.8661217674708599,0.20933238050992511,0.8661217674708599,0.0,0.0020021930786498954,-0.07795923250561443,-0.07799785335726558,-0.07799227737943544,-0.07806847125992926,0.04650661000323106,0.03637829070374542,0.015601800342513641,0.0073201459719253,0.018413049278569068,0.024938060179634482,0.055008205300993575,0.025671718926695473,0.05012725879782235,0.012875557948320257,-0.009697511350399266,0.015222815662867206,0.024719106243438357,0.09003409295619193,0.2210995240109368,0.046275061808688164,0.05862595106581111,0.20933238050992511,-0.04291020763630987,-0.04815380454557754,-0.011055125761004495,1.0,0.02713726317715799,0.047518433195050246,0.05952330333728114,-0.0851835051457695,0.0,0.02594757579985877,0.031928943229464705,-0.027937855788237622,-0.032781335206511324,-0.02036260684325046,-0.040447142139376384,0.016309788434927506,0.8661217674708599,-0.2639314345423821,0.0,0.057635378748050616,0.2210995240109368,0.046275061808688164,0.20933238050992511,0.0052314446981528125,-0.04815380454557754,-0.08218444298019939,-0.04119690234257585,1.0,0.047518433195050246,0.0,0.02594757579985877,0.8661217674708599,-0.2639314345423821,0.0,0.057635378748050616,0.046275061808688164,0.20933238050992511,0.0,0.0,-0.028892163861992858,0.8661217674708599,0.0,-0.1281630009652143,-0.023573647953597683,-0.04941135929285467,0.051227909469324116,-0.04944185830042999,-0.04945047050903119,0.20933293205506212,0.0,0.016309788434927506,0.02594757579985877,0.031928943229464705,0.8661217607161097,0.0,0.07359409698519263,0.0,0.0,0.07779339231336628,0.07359409698519263,0.0072599349369280785,-0.006705956555977144,-0.007350339721136543,0.006359207582020436,0.009533722893121807,0.03460178117877908,-0.03599613286507631
photoobj_flags,-0.019677288646681345,0.00789771513752633,0.11177158396972071,-0.00214924311308031,0.171832551317013,-0.022767982612323535,0.011801046207908018,-0.02613703495951584,0.008293979155503381,0.017888447953047837,0.00789771513752633,0.017888447953047837,0.0,0.04029714635995012,0.005777333913352776,0.00576617241118082,0.0057948016684512705,0.00574884910420091,0.027263484932497653,0.0299599062136314,-0.02155580323339513,0.00396890917399723,0.033147809626398024,-0.02320153641146062,-0.006082958192735052,-0.01079386457819986,0.00505240307067372,0.0036413890461812074,-0.020933054731306938,-0.03677529673525947,-0.0038289921268884392,0.04078794958548077,0.004686487655748586,-0.019677288646681345,0.12474276277463545,0.00789771513752633,-0.0473237871587711,-0.036799497572464764,-0.03000261654297225,0.02713726317715799,1.0,0.07366592267476689,0.11177158396972071,-0.033164679718266955,0.0,-0.00214924311308031,0.36559738994208846,-0.0023375626681598955,0.02395445169278191,-0.0013819397917894422,0.029990913627185176,0.008293979155503381,0.017888447953047837,0.003583889498294685,0.0,0.20162950267536328,0.004686487655748586,-0.019677288646681345,0.00789771513752633,0.009349131992015754,-0.036799497572464764,-0.028571709908221454,-0.028463768948889967,0.02713726317715799,0.07366592267476689,0.0,-0.00214924311308031,0.017888447953047837,0.003583889498294685,0.0,0.20162950267536328,-0.019677288646681345,0.00789771513752633,0.0,0.0,-0.02889687913424819,0.017888447953047837,0.0,-0.048942350016638284,-0.5159245733004008,-0.7055341912033106,0.7040504032680537,-0.7055536464451738,-0.7055527806758263,0.00789487251823197,0.0,0.008293979155503381,-0.00214924311308031,0.36559738994208846,0.017888498106388526,0.0,0.0006511633248792011,0.0,0.0,-0.03062892647410601,0.0006511633248792011,-0.02843116209643884,-0.016945576537641952,-0.012726316541020589,-0.0066536009658966925,-0.016394393112608083,0.0024375362025180324,0.015613510341330726
photoobj_fracdev_r,0.17209838964761545,0.06709297490805334,0.1220462855248043,-0.08783839523550836,0.35755642063861215,-0.002454263794136021,0.009877710768601982,0.09247241655399253,-0.12465000456332438,0.07066747337365813,0.06709297490805334,0.07066747337365813,0.0,-0.256097917583268,-0.019106710890269593,-0.01929574371265699,-0.01903092605670615,-0.019842081360980104,0.7589563415414678,0.513139749790443,-0.27187204687772465,0.14844194741554467,0.5265970255215091,-0.25635237233319613,0.2956978560823931,-0.15438607233719107,0.3765338669327119,0.2089876417857014,-0.08481954668021792,-0.27192051610833057,0.032794283681716344,-0.002399963855797749,0.0632510233366995,0.17209838964761545,0.1457066179293919,0.06709297490805334,-0.611931772046913,-0.6343742695165064,-0.5008519176041907,0.047518433195050246,0.07366592267476689,1.0,0.1220462855248043,-0.009139005981655596,0.0,-0.08783839523550836,-0.16175870882454874,-0.2920285454294341,-0.2942188579043093,-0.15633603275381697,-0.18793795940754132,-0.12465000456332438,0.07066747337365813,-0.06927146941380337,0.0,0.38896271410009714,0.0632510233366995,0.17209838964761545,0.06709297490805334,-0.12355605146877971,-0.6343742695165064,-0.5853342668520739,-0.5266878970508738,0.047518433195050246,1.0,0.0,-0.08783839523550836,0.07066747337365813,-0.06927146941380337,0.0,0.38896271410009714,0.17209838964761545,0.06709297490805334,0.0,0.0,-0.6014755678580405,0.07066747337365813,0.0,-0.5504519825256985,-0.03429038200609465,-0.056259213424316376,0.04130665865790151,-0.05599765168133562,-0.056034446850539106,0.06709261972353228,0.0,-0.12465000456332438,-0.08783839523550836,-0.16175870882454874,0.07066748832041733,0.0,0.35508823315095345,0.0,0.0,0.5793449230535564,0.35508823315095345,0.2790795908616143,-0.5831430461506414,-0.6142842495917532,0.5967981401552113,0.6478541630885207,-0.27876562311598396,0.07831717679674967
photoobj_g,-0.07111413635859751,0.06639678889901789,1.0,0.9285916683079128,0.7836401085406157,-0.6187792680188287,-0.5959608234438254,-0.12022831516571043,0.9266421399571336,0.07246569112158573,0.06639678889901789,0.07246569112158573,0.0,-0.15916441099059625,0.033856406065669004,0.03370756134155628,0.0337408947282102,0.03353158329564474,0.0795886679290618,0.09597161689697398,-0.2537177334450918,-0.15684291498489772,0.1068762420121434,-0.28263893817497365,-0.38828074486056363,-0.2603730689735545,-0.3280036392254707,0.05928602396808212,-0.19746615243067872,-0.29296610965568687,0.03278562759284225,0.002880103264240049,0.06612436188256975,-0.07111413635859751,0.9920443068255859,0.06639678889901789,-0.38347734809342665,-0.4067467552467227,0.6303559897068335,0.05952330333728114,0.11177158396972071,0.1220462855248043,1.0,-0.0008217710418354906,0.0,0.9285916683079128,0.7840660567494441,-0.6092917303702508,-0.6079549093554899,-0.5738717058640028,-0.581206746374993,0.9266421399571336,0.07246569112158573,-0.0559064795276584,0.0,0.8992212822528034,0.06612436188256975,-0.07111413635859751,0.06639678889901789,0.9252591159136627,-0.4067467552467227,-0.03873881513976523,-0.5645515751417581,0.05952330333728114,0.1220462855248043,0.0,0.9285916683079128,0.07246569112158573,-0.0559064795276584,0.0,0.8992212822528034,-0.07111413635859751,0.06639678889901789,0.0,0.0,0.5130983654670049,0.07246569112158573,0.0,-0.16568613503814347,-0.1393597605091445,-0.16791878020832082,0.16501152046105,-0.16772036317475833,-0.16777236347714342,0.066400869429434,0.0,0.9266421399571336,0.9285916683079128,0.7840660567494441,0.07246573165805506,0.0,0.6212186904039934,0.0,0.0,0.15436726923003977,0.6212186904039934,-0.14807545392718038,-0.19616957776093977,-0.08022710021642268,0.13929139009360317,-0.00749885989030421,-0.05468441076535418,0.14254813058008542
photoobj_l,-0.00413150297943839,-0.01937670179830672,-0.0008217710418354906,0.0006301609745345147,-0.009132861719171851,-0.029332927246393515,-0.027116352890802557,-0.020292491298084324,-0.005053948480269047,-0.09814856628949747,-0.01937670179830672,-0.09814856628949747,0.0,-0.03669148523527139,0.18164030863108144,0.1816384301260273,0.18162971169797562,0.18160803437353137,-0.02092187855841163,-0.016107257674929314,0.02336319602114704,0.026973171498402556,-0.03372629799412182,0.039757456991341956,-0.06716607089999715,8.699177554352456e-05,-0.04504561600085354,-0.02877488497946241,0.028823071607814426,0.026600417563361015,0.03333796623991525,0.5622006460054101,-0.027857047884960174,-0.00413150297943839,0.0031327671963280257,-0.01937670179830672,-0.0161426849077967,-0.009900881339893452,0.013411236681005119,-0.0851835051457695,-0.033164679718266955,-0.009139005981655596,-0.0008217710418354906,1.0,0.0,0.0006301609745345147,0.02443584918275491,-0.012211086383428068,-0.010202479093505685,-0.01888986926791291,-0.02522063338364325,-0.005053948480269047,-0.09814856628949747,0.06964191164360561,0.0,-0.014752268427115627,-0.027857047884960174,-0.00413150297943839,-0.01937670179830672,0.027621340684093776,-0.009900881339893452,-0.02825294463623045,-0.014676108478151909,-0.0851835051457695,-0.009139005981655596,0.0,0.0006301609745345147,-0.09814856628949747,0.06964191164360561,0.0,-0.014752268427115627,-0.00413150297943839,-0.01937670179830672,0.0,0.0,-0.05694457900716982,-0.09814856628949747,0.0,-0.026589901398018513,-0.035067817726747184,-0.024418611977595563,0.02654111413365624,-0.02433468959299915,-0.024341651227366003,-0.019373193163826123,0.0,-0.005053948480269047,0.0006301609745345147,0.02443584918275491,-0.09814855344141853,0.0,0.10812156218054099,0.0,0.0,0.037437171503332936,0.10812156218054099,0.0026697880125876755,-0.009763636724667436,-0.014656884280602666,0.00979157713841319,0.0129078275491348,0.03078283517918079,-0.029647370444088997
photoobj_mode,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
photoobj_petromag_r,-0.06135919386901696,0.060919096020520216,0.9285916683079128,1.0,0.6325713940363831,-0.6810250952981735,-0.680887664831245,-0.161274107613784,0.9909146401533053,0.04536930226846202,0.060919096020520216,0.04536930226846202,0.0,-0.10121146363964303,0.03912494576461436,0.03902317647573628,0.03897952556485599,0.039058367227674605,-0.15925021636408115,-0.11084605973340525,-0.12804149280447455,-0.2235943816487843,-0.09882871954530023,-0.15882218065288828,-0.4683560863642366,-0.18384554135045245,-0.47284961800118464,-0.0753981189095226,-0.09589604864988883,-0.16685199856832467,0.036513679715420785,0.004535079465933185,0.062132283031937074,-0.06135919386901696,0.9171615246070807,0.060919096020520216,-0.2780789166234156,-0.296479334264723,0.7581459293389095,0.02594757579985877,-0.00214924311308031,-0.08783839523550836,0.9285916683079128,0.0006301609745345147,0.0,1.0,0.8212673689778549,-0.597947040481636,-0.6111652093411222,-0.5924962323522074,-0.6137122387638053,0.9909146401533053,0.04536930226846202,-0.050805947154562985,0.0,0.7341610000630839,0.062132283031937074,-0.06135919386901696,0.060919096020520216,0.9897619682146238,-0.296479334264723,0.09312771228174141,-0.4987760566201456,0.02594757579985877,-0.08783839523550836,0.0,1.0,0.04536930226846202,-0.050805947154562985,0.0,0.7341610000630839,-0.06135919386901696,0.060919096020520216,0.0,0.0,0.6587477687690246,0.04536930226846202,0.0,0.07812994029371552,0.03477256425111214,-0.01404385335758945,0.010650097757226825,-0.013886313415946622,-0.013922974679378924,0.060923981988697654,0.0,0.9909146401533053,1.0,0.8212673689778549,0.04536933182343554,0.0,0.465934097976751,0.0,0.0,-0.06344799619718154,0.465934097976751,-0.26947785165661803,-0.06668007645361888,0.06625771596776643,-0.006430661606175568,-0.17710110125387177,-0.010515887689804269,0.1785398007009044
photoobj_petromag_z,-0.09247325234929309,0.0007715887276149843,0.7840660567494441,0.8212673689778549,0.5750144321767914,-0.5274387202087091,-0.5054676287714777,-0.15592355672993657,0.8278735861442045,0.020082130460805057,0.0007715887276149843,0.020082130460805057,0.0,-0.059025480783868836,0.04011528771403866,0.04006892458836449,0.04000986356428175,0.04021738394240135,-0.2524595575315171,-0.19615654631589366,-0.04644258443190072,-0.19537929083196914,-0.1860826777998141,-0.06847193683658676,-0.42812170478798506,-0.12025526733956635,-0.455356410195329,-0.14864151994359584,-0.028630183622200683,-0.08501231233442004,0.02150275422316641,0.03457972520075965,0.004204801475519455,-0.09247325234929309,0.7812092929804977,0.0007715887276149843,-0.15268634776285778,-0.15095603188161372,0.682850800202596,0.031928943229464705,0.36559738994208846,-0.16175870882454874,0.7840660567494441,0.02443584918275491,0.0,0.8212673689778549,1.0,-0.41277012565668275,-0.40283194207071665,-0.42797730659970445,-0.41245963983516837,0.8278735861442045,0.020082130460805057,0.006341110410507981,0.0,0.6549236896686819,0.004204801475519455,-0.09247325234929309,0.0007715887276149843,0.8278725830980036,-0.15095603188161372,0.17102587850473036,-0.3395369807089437,0.031928943229464705,-0.16175870882454874,0.0,0.8212673689778549,0.020082130460805057,0.006341110410507981,0.0,0.6549236896686819,-0.09247325234929309,0.0007715887276149843,0.0,0.0,0.6274471523232508,0.020082130460805057,0.0,0.14935712609283383,-0.31313560882707514,-0.5339921214253123,0.5294219375182181,-0.5338800817896903,-0.5339016317221614,0.0007746811157544902,0.0,0.8278735861442045,0.8212673689778549,1.0,0.0200821851605432,0.0,0.3003282994575555,0.0,0.0,-0.21170996517020438,0.3003282994575555,-0.2705997474300605,0.0010965948857241997,0.10861183883307993,-0.09663183667332846,-0.23790912823254695,-0.0006560626652391795,0.1702834245986422
photoobj_petror50_g,-0.10666237439413395,-0.021965194573355343,-0.6092917303702508,-0.597947040481636,-0.45570869180277507,0.888645807394845,0.8733615961151316,0.15333364234673186,-0.5794817682723649,-0.029878772289412055,-0.021965194573355343,-0.029878772289412055,0.0,0.17344316289759132,-0.01889886073544496,-0.018643143682786405,-0.0187060541234309,-0.018489664672137314,-0.13280916880861207,0.012318808766310052,-0.039317699174116295,0.10323991588433076,-0.020573167548212947,-0.008698777036976192,0.05920879352756271,-0.04064158018597382,0.1578301102325688,0.019806342342284854,-0.027842914399316104,0.013709753344000182,0.004353968960537333,-0.030293949092373134,-0.019243142107319137,-0.10666237439413395,-0.6351317104187013,-0.021965194573355343,0.7924549219887081,0.7868640248629947,-0.011341099583593016,-0.027937855788237622,-0.0023375626681598955,-0.2920285454294341,-0.6092917303702508,-0.012211086383428068,0.0,-0.597947040481636,-0.41277012565668275,1.0,0.9852346697285073,0.915976249419864,0.9462557805149704,-0.5794817682723649,-0.029878772289412055,0.01803204752362195,0.0,-0.5465732982233159,-0.019243142107319137,-0.10666237439413395,-0.021965194573355343,-0.5814733295787742,0.7868640248629947,0.5092729078801475,0.8978294834431227,-0.027937855788237622,-0.2920285454294341,0.0,-0.597947040481636,-0.029878772289412055,0.01803204752362195,0.0,-0.5465732982233159,-0.10666237439413395,-0.021965194573355343,0.0,0.0,0.0791995786149698,-0.029878772289412055,0.0,0.12654920741414602,-0.0695352193715945,0.005002017196005049,5.172089779718307e-05,0.004835003015036145,0.00486437423917631,-0.021971124368426378,0.0,-0.5794817682723649,-0.597947040481636,-0.41277012565668275,-0.029878864821613053,0.0,-0.31389600330816747,0.0,0.0,-0.12860560258515333,-0.31389600330816747,0.12442159235267078,0.4121781238955113,0.3132445632317022,-0.3728332191381507,-0.2538339343583189,0.1990475416882281,-0.25890203131590706
photoobj_petror50_r,-0.11231146139036041,-0.033256202950257455,-0.6079549093554899,-0.6111652093411222,-0.44953540361315,0.8877978826847179,0.8973723249551996,0.1536130317382776,-0.5908404478332033,-0.0408954845050085,-0.033256202950257455,-0.0408954845050085,0.0,0.16032608031641465,-0.015442545741873181,-0.015194320223057419,-0.015253661307879883,-0.015032058236937092,-0.13339255981653395,0.0018593927374632281,-0.03000869696490038,0.07957744244130782,-0.028969496243713713,0.0011904831364687302,0.06415999293195193,-0.03244488438787917,0.16102315042850796,0.004891301571233439,-0.015609342505523038,0.019376727066013132,-0.005182026945136065,-0.02334813585485158,-0.03139064697786842,-0.11231146139036041,-0.620105394354157,-0.033256202950257455,0.7749577442421084,0.7891422520452666,-0.01548623671811899,-0.032781335206511324,0.02395445169278191,-0.2942188579043093,-0.6079549093554899,-0.010202479093505685,0.0,-0.6111652093411222,-0.40283194207071665,0.9852346697285073,1.0,0.9055301297977789,0.9640887220866609,-0.5908404478332033,-0.0408954845050085,0.03247561258082645,0.0,-0.5441141395305623,-0.03139064697786842,-0.11231146139036041,-0.033256202950257455,-0.5922063681705233,0.7891422520452666,0.510278432485027,0.8952671786862941,-0.032781335206511324,-0.2942188579043093,0.0,-0.6111652093411222,-0.0408954845050085,0.03247561258082645,0.0,-0.5441141395305623,-0.11231146139036041,-0.033256202950257455,0.0,0.0,0.07697125487535289,-0.0408954845050085,0.0,0.1325198931107401,-0.1191231674929432,-0.03991035019871809,0.04799837007087629,-0.04008002802315562,-0.040050404547041486,-0.033262334340071704,0.0,-0.5908404478332033,-0.6111652093411222,-0.40283194207071665,-0.04089556891102069,0.0,-0.31753720018299625,0.0,0.0,-0.1473950547228497,-0.31753720018299625,0.15279251992846132,0.37686868688992475,0.27510345449100415,-0.33945302419833373,-0.21771355881460455,0.16235124861049255,-0.24334590059910607
