objID,skyVersion,run,rerun,camcol,field,obj,mode,nChild,type,clean,probPSF,insideMask,flags,flags_u,flags_g,flags_r,flags_i,flags_z,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,petroR50_r,petroR90_r,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,mRrCc_r,mRrCcErr_r,mRrCcPsf_r,fracDeV_u,fracDeV_g,fracDeV_r,fracDeV_i,fracDeV_z,psffwhm_u,psffwhm_g,psffwhm_r,psffwhm_i,psffwhm_z,resolveStatus,thingId,balkanId,nObserve,nDetect,calibStatus_u,calibStatus_g,calibStatus_r,calibStatus_i,calibStatus_z,ra,dec,cx,cy,cz,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,htmID,fieldID,specObjID,size
1237662267003962496,2,3910,301,2,173,1152,1,0,3,1,0,0,35253360001808,11258999211065617,2252074968449040,6755674587430928,2252074960061712,2252075094278672,23.44233,22.29591,21.80931,21.54466,20.76288,0.4961595,0.08164392,0.06893664,0.08443942,0.1781398,23.32718,21.89836,21.00115,20.36042,20.44002,1.284588,0.163942,0.1211088,0.1206814,0.4449867,0.8629531,1.847484,23.22817,21.77322,20.9632,20.61524,20.33286,0.6233114,0.0784642,0.05875985,0.06886259,0.2155422,22.35546,21.64512,20.94864,19.84904,20.44672,0.5570096,0.08979683,0.08151009,0.08342753,0.2247481,6.151918,0.5761985,1.500467,0,0.7368447,0.0450379,0.9098272,0.608479,1.22247,1.088185,0.8077232,0.8038726,0.9617333,257,148034886,1326775,2,2,24577,24577,24577,24577,24577,236.211371690095,4.24538084334339,-0.554604740633489,-0.828814468526788,0.0740280921510102,0.3533836,0.2753541,0.1904887,0.1415535,0.1052898,14493753722707,1237662267003961344,0,1.75384120353265
1237662530601026499,2,3971,301,5,73,963,1,0,3,1,0,0,281543964623104,9007199388958721,9007199397347585,4503874773712896,275146342400,34049,23.82393,23.59267,22.51385,21.93132,20.88931,0.6257949,0.2967277,0.143985,0.142523,0.2129159,27.53996,23.70926,22.16208,21.36369,20.13366,0.3154173,1.028226,0.3788562,0.3165435,0.4982458,0.8484577,1.939077,24.03568,23.30559,22.11395,21.56856,20.70677,0.913761,0.2986831,0.140789,0.1431343,0.239348,23.24453,22.79553,22.11395,21.25822,20.40256,0.7545569,0.3989293,0.1787439,0.1570972,0.2288134,6.264529,1.576223,2.987919,1,0,0,0,1,1.351445,1.410996,1.139729,1.143242,1.314879,257,237303152,1424522,1,1,24577,24577,24577,24577,24577,209.524518380549,14.1918742955829,-0.843588185848565,-0.477755894367548,0.245169896385733,0.08231109,0.06413625,0.04436916,0.03297104,0.0245244,14943239721431,1237662530601025536,0,1.76982043600096
1237663784201290371,2,4263,301,4,175,643,1,0,3,1,0,0,281640601387264,9007199397347585,275288981760,4503874773712896,142639361,9007199397347585,24.36465,23.41203,23.02431,23.11233,23.44942,0.5751866,0.1823408,0.179849,0.2396544,0.3984787,25.2587,22.64214,22.58053,21.33397,20.46022,2.731592,0.4273608,0.6880876,0.3058033,0.5825588,0.7480443,1.21331,23.61862,22.90564,22.28517,22.06574,23.09979,0.6807085,0.1942588,0.1705825,0.1938681,0.8150821,24.26119,22.89,22.28517,21.24065,20.78249,0.5955555,0.1902019,0.2396121,0.1721546,1.217064,6.067705,1.825522,1.467008,0,1,0,0,1,0.9350693,0.9784809,0.7985688,0.6908094,0.8353006,257,96730694,6236013,15,6,24577,24577,24577,24577,24577,8.86799245776603,0.0396132300898586,0.988045902404627,0.15415841441002,0.000691381237337148,0.08754006,0.06821062,0.04718779,0.03506559,0.02608235,17047291028861,1237663784201289728,0,1.74179572246314
1237664088598446369,2,4334,301,3,43,289,1,0,3,0,0,0,439804919677184,4662204582461440,9007199388960001,9147936877445121,9008298909106433,9007199397347585,22.48811,25.23673,23.9973,24.52728,22.70222,0.2006062,0.4060565,0.6796179,0.412953,0.4234774,22.24268,26.26286,26.53634,25.698,22.16472,0.3616279,0.8696315,0.9919925,0.8430282,1.249066,-9999,-9999,22.13744,24.97209,24.57413,25.05598,22.65742,0.1752221,0.5815426,0.6993293,0.5447756,0.6316326,22.07961,25.19913,24.21145,26.09062,22.00154,0.19573,0.4416396,0.4774389,0.5336308,0.8997374,-9999,-9999,1.626906,0.640161,0,1,1,1,1.045926,0.9788353,0.8409425,0.7824811,0.8567007,257,220737491,2068778,1,1,24577,24577,24577,24577,24577,50.2556236027822,12.3197525890238,0.624640320974293,0.751198312054022,0.213367207837382,3.048051,2.375021,1.643028,1.220946,0.9081596,17446713084373,1237664088598446080,0,0
1237664294222890104,2,4382,301,2,87,1144,1,0,3,1,0,0,35253360001808,9007199397347601,2252074960027664,4503874773712912,2252074960060944,2252075094245392,24.41749,23.36509,21.92775,21.19016,20.71134,0.6021614,0.151966,0.0746199,0.05949524,0.1164416,25.3383,23.27152,22.1119,21.04008,20.97532,1.061741,0.3200576,0.2095543,0.1186394,0.3629509,0.505424,0.9726721,24.55331,23.31942,21.8797,21.11591,20.64245,0.6384509,0.158778,0.07727223,0.05903417,0.1223068,24.53496,23.13588,21.87979,20.99944,20.50539,0.8826474,0.1929131,0.08391921,0.06695177,0.1251368,2.750743,0.3417221,2.504389,0,0,0.9757043,1,1,1.255802,1.063755,1.043547,0.9953737,0.9170074,257,421102795,2123892,2,2,1,1,1,1,16385,203.393713403229,38.0983328801754,-0.722264021074559,-0.312457467954341,0.61701297764372,0.02312026,0.01801515,0.0124628,0.009261194,0.006888627,15179552968177,1237664294222888960,0,1.17276231869302
1237664668965142644,2,4469,301,4,184,116,1,0,3,0,0,0,316728371712272,9007199389388817,9008298944008465,9007199432388881,4503874808348688,9007199288725521,25.31173,25.05258,24.25706,22.58739,22.52733,0.9522513,0.5826234,0.5981104,0.2471486,0.4753859,25.02225,25.1922,24.404,22.38827,22.61877,2.48529,1.344992,1.599081,0.7056642,2.13763,0.6090853,3.177699,25.37101,25.11665,24.18553,22.28465,22.35745,0.9072662,0.7176012,0.6880734,0.2492115,0.8625637,25.33637,25.06983,24.24901,22.28461,22.28825,1.682745,0.7775751,1.045121,0.4676669,1.829867,-5.595007,-1000,3.466572,0,1,1,0,0,1.484039,1.435461,1.227537,1.156056,1.167436,257,369275042,2138574,2,1,24577,24577,24577,24577,24577,137.723098537689,30.0081421885597,-0.640721657866074,0.582539850918993,0.500123064087857,0.08883641,0.06922073,0.04788658,0.03558486,0.0264686,16481646166581,1237664668965142528,0,0
1237664874038691888,2,4517,301,2,14,2096,1,0,3,0,0,0,281544031732040,9007199456101705,201359433,9007199464489289,4503874983461192,201359433,24.6548,23.46681,22.92584,22.09394,21.40674,1.044465,0.2538587,0.217386,0.1422176,0.2437931,22.70638,21.65529,23.53143,21.03429,19.40876,1.462142,0.247061,1.887036,0.2961512,0.2340355,0.4775869,0.656122,24.61969,22.86143,22.43786,21.34796,20.77049,1.779169,0.2747269,0.2681319,0.1419135,0.2799696,21.47989,22.38421,22.963,21.36864,21.12034,0.9331014,0.2939801,0.2337077,0.1424793,0.2476704,79.48845,-1000,2.833685,1,0.4523631,0.6699913,0.9489968,0,1.470571,1.210981,1.109993,1.029281,1.006413,257,237215060,2701163,2,2,24577,24577,24577,24577,24577,115.206150626905,14.2690743003844,-0.412737669002391,0.876867849177474,0.246475945409167,0.276407,0.2153745,0.148995,0.1107193,0.08235481,16033902434205,1237664874038689792,0,6.30430206671126
1237667142856803480,2,5045,301,4,39,1176,1,0,3,1,0,0,103347650816,9007199388991489,275146375168,4503874773745664,275146375168,9007199388992769,23.41469,22.18534,21.87875,21.35114,21.09103,0.5847192,0.08543646,0.1012674,0.09131843,0.2895972,25.13388,22.21548,22.03001,21.1925,20.57586,1.790634,0.1746853,0.2474674,0.1765337,0.4647099,0.6517918,1.309347,23.48698,22.12094,21.8078,21.22169,21.08937,0.6714601,0.08799843,0.1045428,0.09146251,0.3219573,23.31108,22.10454,21.80779,21.06425,19.56128,0.6692774,0.101357,0.1358355,0.101652,0.2509371,4.222119,0.7687841,3.568929,0,0,1,0,1,1.431056,1.440874,1.245679,1.218025,1.179565,257,236591571,4169950,3,3,24577,24577,24577,24577,24577,117.723577860317,14.0908022462402,-0.451208813229026,0.858567510025946,0.243459314038919,0.1609213,0.1253888,0.08674336,0.06445961,0.04794611,16036494012193,1237667142856802304,0,1.45294852877222
1237651211214521496,2,1336,301,1,70,1176,1,0,3,0,0,0,281543964623616,9007199397380353,9007199388991489,9007199388991489,4503874907963392,9007199397396993,23.72415,23.88696,23.17145,21.72512,21.16676,0.6466298,0.3366963,0.2950088,0.1375258,0.2798321,24.54897,27.40009,22.43571,21.32823,22.7624,3.860638,0.5864713,0.6530206,0.3550538,3.111034,3.248434,4.261183,24.3103,23.69505,22.67586,21.25269,20.99638,1.243894,0.4629602,0.3050193,0.1400973,0.4046985,22.31808,23.93935,22.55771,21.25266,21.11703,1.103752,0.3589271,0.295827,0.1400974,0.3342158,-60.92643,-1000,4.82361,1,1,1,1,0,1.71248,1.435386,1.448122,1.460259,1.253611,257,511968307,2309927,2,1,16385,16385,1,1,16385,258.216702474985,56.0463347560552,-0.114056221008126,-0.546752520788076,0.829489517390804,0.0892499,0.06954291,0.04810947,0.03575049,0.0265918,14771395773513,1237651211214520320,0,0
1237651537646257146,2,1412,301,1,287,1018,1,0,3,0,0,0,281543964754176,9007199388958721,9007199263260929,9007199397347585,4503874773712896,1,23.41786,23.44231,23.0702,22.18207,21.42717,0.4354644,0.220121,0.2494867,0.1838543,0.3460137,24.15638,23.42129,22.82101,22.41052,20.68011,1.78318,0.6440844,0.5892781,0.8435928,0.5655167,0.8916657,2.042183,23.46711,23.29155,22.88215,21.76538,21.23177,0.6020365,0.2604913,0.2923926,0.1796557,0.41929,22.83085,23.07495,22.53033,21.76556,20.55099,0.4976665,0.2149488,0.2877164,0.1796547,0.5418147,2.402566,-1000,3.356685,0,1,1,0,0,1.366521,1.21063,1.208016,1.163057,1.082188,257,530695503,2645192,2,1,24577,24577,24577,24577,24577,223.637704167308,61.0300083649765,-0.35053382956601,-0.33424898937626,0.874873503673952,0.04763231,0.03711478,0.02567583,0.01907989,0.01419194,14791417548180,1237651537646256128,0,1.09603055525741
1237651538181751791,2,1412,301,2,266,1007,1,0,3,1,0,0,281543964623104,9007199397380353,134250497,49539871055839488,9007199388991489,9007199397380353,24.96122,23.52525,22.61757,22.68558,22.61811,0.7632372,0.2266646,0.1787694,0.2720496,0.6334963,24.65227,28.70505,21.95271,22.6436,20.57595,3.65001,0.1794006,0.3610811,1.426524,0.9117243,1.354384,2.251743,25.22356,23.27686,21.94955,21.74372,21.84457,1.160469,0.3273257,0.1727909,0.230999,0.8850974,25.10661,23.49477,21.94495,21.81607,20.29136,0.7355994,0.3010295,0.2151047,0.2550502,0.6538876,-20.52556,-1000,3.62169,0,1,0.1127554,0,0,1.358977,1.192612,1.254783,1.077419,1.012281,257,538053045,122534,1,1,16385,24577,24577,24577,24577,218.623906522001,63.0140584552319,-0.354513847573954,-0.283246951608265,0.891117891349364,0.06458777,0.05032635,0.03481554,0.02587168,0.01924377,14785821758425,1237651538181750784,0,0
1237652900771725755,2,1729,301,4,443,443,1,0,3,1,0,0,2278815695176,9007199330238793,469796169,4503874840821832,275213484104,9007199456068937,22.88694,23.25686,22.1685,21.36414,21.30399,0.3818015,0.2115859,0.1305826,0.1012187,0.4059709,22.23092,22.05911,20.98056,20.27151,20.1275,0.7565589,0.2677422,0.1716827,0.1439553,0.5812678,1.633526,2.808186,22.21946,22.07754,20.83772,20.15935,20.33292,0.5029922,0.1780375,0.1027733,0.08735621,0.4586699,20.88059,21.45226,20.83777,20.25837,19.46086,0.467845,0.1820829,0.1195108,0.09592114,0.5150099,25.24887,4.417533,3.177595,1,0.5050833,0,0,1,1.297087,1.275616,1.175503,1.135527,1.124879,257,38551454,185918,2,2,24577,24577,24577,24577,24577,54.3785513775209,-6.46413093770052,0.578724548685685,0.807714908905542,-0.112581182620638,0.2317398,0.1805701,0.1249176,0.09282713,0.06904633,9420178020716,1237652900771725312,0,3.55308775064475
1237652901831115161,2,1729,301,6,224,409,1,0,3,1,0,0,68988043264,9007199388991489,275146375168,4503874773745664,275146375168,275146506240,22.62315,20.73882,19.8884,19.43776,18.99338,0.3900367,0.04758656,0.02725215,0.03267555,0.06557067,21.17649,19.9162,18.92597,18.5536,18.12382,0.4587228,0.05452944,0.03714412,0.04562314,0.1255045,1.653424,3.56112,21.33377,19.83044,18.89013,18.45924,18.0792,0.2464902,0.02648795,0.01823549,0.02049188,0.0576489,21.01267,19.85405,18.89013,18.50919,18.05963,0.2554184,0.02646981,0.01823549,0.02288216,0.05911119,22.5949,0.6588668,4.985418,0,0,0,0,0.327347,1.475847,1.535579,1.47221,1.461862,1.481515,257,28792962,190457,2,2,16385,24577,24577,24577,24577,21.3918856399319,-8.61253465020664,0.920607981225272,0.36063192860045,-0.149751651003416,0.1421341,0.11075,0.07661631,0.05693413,0.04234853,9029417534986,1237652901831114752,0,3.36116810339607
1237652939402839440,2,1738,301,4,83,1424,1,0,3,1,0,0,68987912448,9007199388960001,45036271428436224,4503874773712896,275280592896,275146342400,23.76795,22.96304,21.09146,20.46424,19.67578,0.942964,0.2003752,0.04629764,0.04186894,0.1124959,22.39572,24.9929,20.56664,19.72214,19.72241,0.9080557,3.144241,0.1070821,0.1137605,0.3644407,0.8503541,2.278251,23.17466,22.74537,20.58435,19.96704,19.37556,0.826182,0.2213276,0.04473853,0.03928966,0.1165854,20.70091,22.95393,20.59035,19.58158,19.25601,0.8838591,0.2356447,0.05706881,0.03891369,0.1185381,4.405395,0.3319646,2.20628,1,1,0.9386768,1,1,1.427943,1.41764,0.9793139,1.000934,1.299067,257,204632184,196533,2,2,24577,24577,24577,24577,24577,316.147168996759,10.3541631034818,0.709378659017205,-0.681526408273126,0.179732225706144,0.3212651,0.2503276,0.1731755,0.1286879,0.09572016,14101037590074,1237652939402838016,0,1.48414875113234
1237652949066842799,2,1740,301,6,88,687,1,0,3,0,0,0,281543964623616,9007199397347585,18014398652088577,9007199397347585,4503874916319232,8438273,25.29486,25.23436,23.82227,21.81141,20.68971,1.027531,0.6424303,0.5421311,0.1825469,0.2509027,26.77343,25.80494,23.63066,22.22738,20.83467,0.8878636,1.086216,0.9486868,0.4855697,0.5557215,1.066115,1.379027,25.43388,25.40859,23.81348,21.59278,20.5717,1.219125,0.8047816,0.6890979,0.1905796,0.2919179,25.49532,25.25951,23.63991,21.59292,20.36547,0.9341702,0.8050212,0.8664683,0.1905792,0.273352,-9999,-9999,3.592812,0,0,0,1,1,1.239118,1.19174,1.249922,1.291315,1.189154,257,28225476,202487,1,1,1,24577,16385,24577,16385,10.0141966495884,-8.82063196836881,0.973118108821187,0.171835603032372,-0.153341683226637,0.145967,0.1137365,0.07868237,0.05846943,0.04349052,8851742971453,1237652949066842112,0,0
1237653008655646905,2,1754,301,5,29,185,1,0,3,0,0,0,316728338157840,9007199389126673,9007199397777681,13510799294628144,9007474401513488,268861456,23.84106,23.08881,24.80103,21.07713,20.53007,76.91186,28.38888,0.5989158,6.051499,7.507743,26.163,20.14369,24.35428,18.11119,18.62216,249.4421,9.2826,3.125139,2.287562,7.628373,3.091201,3.828189,25.49769,20.09028,24.37566,18.03578,18.42202,4.460502,0.08640071,3.164702,0.0277242,0.1298421,23.88069,18.48449,24.37566,16.07601,16.85235,2.217716,0.05829633,3.164702,0.01598536,0.1072996,34.99988,-1000,2.530576,1,0,0,0,0.4431584,1.211173,1.311054,1.048823,1.05283,1.109589,257,201208072,209284,2,2,16385,16385,129,1,24577,313.304083192292,10.0290581397505,0.67538981659385,-0.716603938975723,0.174147610623298,0.3657485,0.2849888,0.1971539,0.1465065,0.1089739,14099002075088,1237653008655646720,0,4.18329283756752
1237653470370529710,2,1862,301,1,119,430,1,0,3,1,0,48,281543964623104,9007199397380353,9007199388992769,4503874916352256,9007199388991489,9007199397380353,23.0696,24.44505,22.31674,22.96969,22.86661,0.5074833,0.6965685,0.1854565,0.4892329,0.8449696,23.07226,25.37972,21.25592,24.3961,20.61796,1.617953,2.70883,0.2473395,3.328271,0.7884566,3.25619,5.532408,22.48455,24.76007,20.99212,22.32513,21.80799,0.9131548,2.441762,0.1766182,0.9044237,1.86597,22.67007,24.59126,20.9921,22.98936,21.28444,0.6861043,0.7496207,0.1766182,0.5129579,1.092915,18.56864,6.379247,6.787861,1,1,1,0,0,1.930784,1.844344,1.717853,1.787346,1.725548,257,28502841,282338,6,1,1,1,193,24705,24577,44.1109652956276,-8.69929582851528,0.709733125285181,0.688042680530383,-0.151248671536296,0.2021724,0.1575314,0.1089795,0.08098345,0.0602368,9706033610685,1237653470370529280,0,3.04701835099476
1237657072231710738,2,2700,301,6,31,18,1,0,3,0,0,0,457465859281172,9007199397515541,9007199398039829,176853269,4503874807824404,140737522597909,25.16461,25.46117,24.04973,22.33872,22.10485,0.7284729,0.4479894,0.3876629,0.1828967,0.6284842,24.94424,25.34962,24.14835,22.43217,22.40731,1.555909,0.9592935,1.018458,0.4211588,1.072563,0.5203487,0.9514011,25.13689,25.45901,23.94964,22.14354,22.13547,0.8580793,0.5259609,0.5054032,0.1884996,0.5449577,25.12293,25.44138,23.899,22.14326,22.13825,2.416804,1.780074,1.880441,0.4022135,1.414236,2.158863,0.2095138,1.868268,0,0,0.9568947,0,1,0.9961807,0.9557977,0.9011651,0.9210017,0.9471363,257,120120297,4071888,36,11,129,24705,24577,24577,24705,24.7063185621809,1.08026211540295,0.908300625269742,0.417892974348461,0.0188530136793145,0.1049586,0.08178302,0.05657711,0.04204286,0.03127216,17149426786075,1237657072231710720,0,1.03895688775049
1237659935366779101,2,3367,301,3,69,4317,1,0,3,0,0,0,105658611401048,9007199397347609,45106365428924697,6825768453668889,2252074960027672,134217752,24.97927,23.73452,22.68927,21.85808,20.85772,0.6367186,0.2576327,0.1570933,0.1057566,0.1756359,25.1213,23.89569,22.50801,21.36461,22.83781,1.630034,0.771435,0.4416594,0.2391009,1.695696,0.5946898,1.186633,25.18017,23.64315,22.36205,21.55768,20.79991,0.7211414,0.2928191,0.1465362,0.105594,0.2150206,25.165,23.72512,22.36217,21.66591,20.8033,0.6551046,0.3691892,0.281341,0.103927,0.2286822,3.50087,0.8996939,1.864253,1,1,0,1,1,1.117374,1.070755,0.9003836,0.7948758,0.8870144,257,434143568,889336,2,2,24577,24577,24577,24577,24577,10.1788691961476,40.1174302935504,0.752689285021199,0.135143616949641,0.644356301289934,0.3077653,0.2398087,0.1658985,0.1232804,0.09169796,17324758801691,1237659935366774784,0,1.32304005785825
1237661063879393862,2,3630,301,1,221,582,1,0,3,1,0,0,140806476398848,9147936885850369,275146375168,4503874773712896,275146375168,275146342400,23.2316,21.66457,21.01278,20.73626,20.49226,1.221242,0.06519622,0.04810681,0.05768035,0.1602187,22.8846,21.36152,20.71353,20.38928,20.48653,0.9203749,0.1172074,0.09386379,0.1089042,0.4393623,0.9771054,1.826252,22.89705,21.37545,20.61455,20.38361,20.1415,0.4684776,0.06221459,0.04274453,0.05394987,0.1563168,22.55926,21.2788,20.61454,20.33791,20.11888,0.4385256,0.06190909,0.04382526,0.05676565,0.2840683,8.835434,0.637339,4.109085,0,0.8773324,0,0,0,1.610915,1.525143,1.336444,1.394308,1.385241,257,195336904,1217002,6,5,24705,24577,24705,24705,24577,149.742644842344,9.24342335122412,-0.852554600098296,0.497341824616267,0.160629272981599,0.1743276,0.1358349,0.09396992,0.06982972,0.05194049,15597759971650,1237661063879393280,0,2.10183657309042
1237661066554967106,2,3630,301,6,87,1090,1,0,3,0,0,0,281543964623104,45035996407922689,4503874782101760,9007199388960001,9007199388958721,9007199388960001,22.3807,22.93839,23.18896,22.85729,21.86836,0.2195817,0.1446338,0.263598,0.2931392,0.4249536,21.25263,22.04762,21.30757,23.04544,20.05637,0.2910488,0.2347673,0.18561,1.350089,0.359369,1.875685,3.651145,22.1062,21.91847,21.70595,21.64066,20.75403,0.3680709,0.1238182,0.1548971,0.2312854,0.3819298,22.07267,21.91854,21.06401,21.73149,18.16839,0.2342658,0.1522691,0.1469114,0.2470503,0.4176932,18.45687,-1000,3.363802,1,0,0,0,1,1.185075,1.233734,1.209683,1.144846,1.253648,257,185975802,2107593,3,3,24577,24577,24577,24577,24577,129.336668345978,8.38252315166215,-0.627104193229333,0.765171976402896,0.145781265469447,0.202213,0.157563,0.1090014,0.08099971,0.0602489,16296827630549,1237661066554966016,0,3.03783370331702
1237661068184650809,2,3631,301,1,378,1081,1,0,3,0,0,0,281544233058560,9007199388958721,9007199397363969,4503875042149632,142606593,9007199397347585,24.34122,24.18604,23.1719,23.0576,22.47506,0.631907,0.3920369,0.2048038,0.3314887,0.7352445,26.3708,23.64948,22.00692,24.69207,24.24658,0.9197858,0.9847483,0.3715048,2.752952,1.414497,1.572223,3.450917,24.96125,23.25791,21.82297,22.28338,22.38755,1.568095,0.4968434,0.2092235,0.5345853,1.839256,24.43459,22.68265,21.82294,22.57638,22.68771,0.7644728,0.3337489,0.2548298,0.4024349,0.8617223,4.681632,1.675908,1.658222,1,0,1,0,0,1.273337,1.201393,0.8491494,0.9172558,1.235728,257,231418617,1064004,1,1,24577,24577,24577,24577,24577,173.601690343055,13.5297945812263,-0.966192460471788,0.108346985725855,0.233950977795761,0.188421,0.1468163,0.1015669,0.07547506,0.05613958,15416224862629,1237661068184649728,0,1.52997255562496
1237661465460278013,2,3723,301,5,243,765,1,0,3,1,0,0,105622104309776,70369012776977,2252074960060432,6755674587430928,2252074960060432,2252074960060432,22.82896,21.77984,20.11181,19.66353,19.29562,0.3322095,0.233553,0.07516894,0.05714101,0.05906141,23.12329,20.78705,19.18774,18.677,18.36363,2.773579,0.6211782,0.1635233,0.1642182,0.1603438,1.162758,3.305305,22.32517,20.8506,19.16273,18.6285,18.32007,0.3354717,0.04455287,0.0161638,0.01551928,0.03582404,22.7642,20.76679,19.16273,18.61757,18.39289,0.555162,0.05859441,0.0161638,0.01549111,0.03821778,4.903404,0.1075301,1.796346,1,1,1,1,1,1.010089,0.8955815,0.8838111,0.7595485,0.762727,257,280984139,1382053,2,2,24577,24577,24577,24577,24577,257.481554883292,19.3535175638772,-0.204505531458589,-0.921061508675501,0.331395812947675,0.230151,0.1793321,0.1240611,0.09219072,0.06857296,14540143775838,1237661465460277248,0,1.56579113533745
