SPECOBJID,RUN2D,RUN1D,PLATE,MJD,FIBERID,RA,DEC,Z_NOQSO,Z_ERR_NOQSO,CLASS_NOQSO,Chabrier_MILES_age_lightW,Chabrier_MILES_age_lightW_up_1sig,Chabrier_MILES_age_lightW_low_1sig,Chabrier_MILES_age_lightW_up_2sig,Chabrier_MILES_age_lightW_low_2sig,Chabrier_MILES_metallicity_lightW,Chabrier_MILES_metallicity_lightW_up_1sig,Chabrier_MILES_metallicity_lightW_low_1sig,Chabrier_MILES_metallicity_lightW_up_2sig,Chabrier_MILES_metallicity_lightW_low_2sig,Chabrier_MILES_age_massW,Chabrier_MILES_age_massW_up_1sig,Chabrier_MILES_age_massW_low_1sig,Chabrier_MILES_age_massW_up_2sig,Chabrier_MILES_age_massW_low_2sig,Chabrier_MILES_metallicity_massW,Chabrier_MILES_metallicity_massW_up_1sig,Chabrier_MILES_metallicity_massW_low_1sig,Chabrier_MILES_metallicity_massW_up_2sig,Chabrier_MILES_metallicity_massW_low_2sig,Chabrier_MILES_total_mass,Chabrier_MILES_total_mass_up_1sig,Chabrier_MILES_total_mass_low_1sig,Chabrier_MILES_total_mass_up_2sig,Chabrier_MILES_total_mass_low_2sig,Chabrier_MILES_spm_EBV,Chabrier_MILES_nComponentsSSP,Chabrier_ELODIE_age_lightW,Chabrier_ELODIE_age_lightW_up_1sig,Chabrier_ELODIE_age_lightW_low_1sig,Chabrier_ELODIE_age_lightW_up_2sig,Chabrier_ELODIE_age_lightW_low_2sig,Chabrier_ELODIE_metallicity_lightW,Chabrier_ELODIE_metallicity_lightW_up_1sig,Chabrier_ELODIE_metallicity_lightW_low_1sig,Chabrier_ELODIE_metallicity_lightW_up_2sig,Chabrier_ELODIE_metallicity_lightW_low_2sig,Chabrier_ELODIE_age_massW,Chabrier_ELODIE_age_massW_up_1sig,Chabrier_ELODIE_age_massW_low_1sig,Chabrier_ELODIE_age_massW_up_2sig,Chabrier_ELODIE_age_massW_low_2sig,Chabrier_ELODIE_metallicity_massW,Chabrier_ELODIE_metallicity_massW_up_1sig,Chabrier_ELODIE_metallicity_massW_low_1sig,Chabrier_ELODIE_metallicity_massW_up_2sig,Chabrier_ELODIE_metallicity_massW_low_2sig,Chabrier_ELODIE_total_mass,Chabrier_ELODIE_total_mass_up_1sig,Chabrier_ELODIE_total_mass_low_1sig,Chabrier_ELODIE_total_mass_up_2sig,Chabrier_ELODIE_total_mass_low_2sig,Chabrier_ELODIE_spm_EBV,Chabrier_ELODIE_nComponentsSSP
1040391202844731392,26,,924,52409,217,230.38111,-2.2940327,0.4018737,0.0001522195,GALAXY,1.057693E+10,1.282596E+10,9.227518E+09,1.497503E+10,7.478276E+09,1.657525,1.830426,1.557775,1.996677,1.251873,1.437529E+10,1.472513E+10,1.212626E+10,1.497503E+10,1.077685E+10,1.956777,1.996677,1.657525,1.996677,1.325023,6.404137E+11,7.73014E+11,5.293995E+11,8.069351E+11,4.338039E+11,0.06,3,1.087584E+10,1.347532E+10,5.82685E+09,1.497502E+10,1.17778E+09,0.9991714,1.504574,0.9592712,1.996677,0.75312,1.392523E+10,1.497502E+10,1.27776E+09,1.497502E+10,1.27776E+09,1.730675,1.996677,0.75312,1.996677,0.5004186,5.721044E+11,6.254242E+11,3.055054E+11,6.520841E+11,7.223135E+10,0.19,3
10826771288426827776,v5_13_0,v5_13_0,9616,58135,428,148.783674982923,21.6278883241203,-0.004136078,-1,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
308509250953439232,26,,274,51913,46,160.29229,-0.7586184,0.0004848106,6.906054E-05,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3180689576414963712,26,,2825,54439,81,18.092156,14.889551,-0.0002412604,3.794462E-05,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
8261998495348838400,v5_13_0,v5_13_0,7338,57050,527,211.831415758497,53.5640906259332,0.4061224,0.0002552877,GALAXY,2.780313E+09,6.978492E+09,1.181006E+09,7.728167E+09,1.181006E+09,0.6799696,0.8395705,0.5203687,0.9991714,0.4605184,8.127994E+09,1.302587E+10,6.378753E+09,1.492505E+10,3.150416E+07,0.05486612,0.9991714,0.008315858,1.338323,0.008315858,1.17657E+10,2.308207E+10,4.975878E+09,3.213517E+10,4.493283E+08,0,4,3.77726E+09,8.17638E+09,2.801E+07,8.17638E+09,2.801E+07,0.75312,0.9991714,0.5004186,1.251873,0.4605184,1.487504E+10,1.497502E+10,2.801E+07,1.497502E+10,2.801E+07,0.0149659,0.9991714,0.008315858,0.9991714,0.008315858,1.058479E+10,2.515791E+10,3.296311E+08,3.433357E+10,3.296311E+08,0.08,4
6009107673416749056,v5_13_0,v5_13_0,5337,55987,654,154.765386858329,17.0696894882762,0.3012817,4.580404E-05,GALAXY,4.579532E+09,6.478709E+09,3.729901E+09,7.128428E+09,2.430464E+09,0.6400694,0.6666695,0.1679167,0.7664201,0.1546167,4.929381E+09,8.028038E+09,3.979792E+09,1.077685E+10,3.230117E+09,0.9592712,0.9725713,0.2809674,1.005821,0.2277671,6.547421E+10,8.388409E+10,5.013264E+10,9.308904E+10,3.785939E+10,0.4266667,3,1.087584E+10,1.487504E+10,8.22637E+09,1.497502E+10,6.52671E+09,0.0149659,0.02161593,0.008315858,0.1878669,0.008315858,1.097582E+10,1.497502E+10,8.82625E+09,1.497502E+10,6.72667E+09,0.008315858,0.1612667,0.008315858,0.4272682,0.008315858,1.049106E+11,1.316691E+11,8.917035E+10,1.395392E+11,6.870801E+10,0.4366667,2
8264187900142571520,v5_13_0,v5_13_0,7340,57185,300,213.431813246064,52.3206685248974,0.417995,0.0001949503,GALAXY,3.929814E+09,4.679489E+09,2.330508E+09,5.479142E+09,1.680789E+09,0.6999197,0.74647,0.5935192,0.7863702,0.5137187,1.292591E+10,1.402544E+10,6.928514E+09,1.497503E+10,5.928948E+09,0.008315858,0.3208676,0.008315858,0.3208676,0.008315858,3.137957E+10,3.970555E+10,2.027827E+10,4.941919E+10,1.472761E+10,0,2,6.97662E+09,7.5765E+09,3.72727E+09,8.17638E+09,2.32755E+09,0.5004186,0.5935192,0.4605184,0.9991714,0.4605184,1.397522E+10,1.497502E+10,8.0764E+09,1.497502E+10,5.97682E+09,0.008315858,0.3341677,0.008315858,1.005821,0.008315858,4.515743E+10,5.136753E+10,2.652713E+10,6.068267E+10,3.756768E+09,0,3
1127086599562094592,26,,1001,52670,221,161.89612,6.7614272,0.05070005,8.586935E-06,GALAXY,8.427864E+09,1.127663E+10,5.529121E+09,1.207628E+10,3.979792E+09,0.5336688,0.6666695,0.2477172,0.7797202,0.02826597,1.34257E+10,1.492505E+10,9.277496E+09,1.492505E+10,2.680356E+09,0.1213665,0.3142176,0.05486612,0.6467195,0.03491601,4.026716E+09,5.297516E+09,3.044734E+09,5.297516E+09,1.831699E+09,0.04,4,7.12659E+09,7.92643E+09,3.97722E+09,7.92643E+09,1.62769E+09,0.5070686,0.75312,0.3740679,1.005821,0.2543672,1.062589E+10,1.192563E+10,6.82665E+09,1.322537E+10,2.47752E+09,0.2610173,0.580219,0.207817,1.650875,0.07481623,3.603778E+09,3.965977E+09,2.154981E+09,4.569642E+09,7.665512E+08,0,4
8321773440479809536,v5_13_0,v5_13_0,7391,56781,899,161.896577055887,45.9810556312783,0.8268688,0.0003279687,GALAXY,3.150416E+07,1.380919E+09,3.150416E+07,1.380919E+09,3.150416E+07,0.9526212,1.092272,0.9127209,1.092272,0.9127209,1.314608E+08,1.482509E+10,3.150416E+07,1.482509E+10,3.150416E+07,0.6932697,1.970077,0.02161593,1.996677,0.02161593,3.997535E+09,1.24417E+11,3.997535E+09,1.952519E+11,3.997535E+09,0.6633334,2,4.52711E+09,6.52671E+09,3.17738E+09,7.52651E+09,1.82765E+09,0.5004186,0.6400694,0.4605184,1.251873,0.3807179,8.97622E+09,1.292543E+10,6.52671E+09,1.497502E+10,5.12699E+09,0.008315858,0.5935192,0.008315858,1.970077,0.008315858,1.240585E+11,1.967129E+11,6.109141E+10,2.548364E+11,1.265516E+10,0.6633334,3
9575789009613115392,v5_13_0,v5_13_0,8505,57834,37,212.808648299942,40.6972622276019,0.5959509,0.0002489792,GALAXY,4.379619E+09,6.478709E+09,2.130594E+09,9.977192E+09,1.530854E+09,0.4605184,0.7730702,0.2477172,1.265173,0.1612667,4.229684E+09,9.827257E+09,2.330508E+09,1.267602E+10,6.812225E+08,0.5469689,1.025771,0.2277671,1.996677,0.1812168,4.032978E+10,6.758191E+10,2.125329E+10,9.074622E+10,1.307765E+10,0.25,3,1.047592E+10,1.347532E+10,7.22657E+09,1.497502E+10,9.7782E+08,0.9127209,1.092272,0.6267693,1.996677,0.2543672,1.037594E+10,1.332535E+10,7.37654E+09,1.497502E+10,5.12699E+09,0.926021,1.458024,0.5536189,1.996677,0.3208676,1.000009E+11,1.673629E+11,7.04561E+10,1.791808E+11,2.08209E+10,0.1433333,2
8355391289718755328,v5_13_0,v5_13_0,7421,57159,320,185.797758076176,47.7407514281311,0.1631992,1.763076E-05,GALAXY,4.129727E+09,4.529554E+09,3.480009E+09,5.179273E+09,2.330508E+09,0.6799696,0.6799696,0.6533695,0.6999197,0.6068192,1.22762E+10,1.312583E+10,1.057693E+10,1.492505E+10,7.928081E+09,0.214467,0.2277671,0.04156604,0.2277671,0.008315858,1.087865E+11,1.163778E+11,8.601262E+10,1.239691E+11,6.323873E+10,0,4,2.801E+07,1.2799E+08,2.801E+07,1.7798E+08,2.801E+07,0.9991714,1.012471,0.9925213,1.092272,0.9526212,2.801E+07,1.412519E+10,2.801E+07,1.412519E+10,2.801E+07,0.9991714,1.943477,0.1745668,1.943477,0.1745668,2.383813E+09,9.554947E+09,2.383813E+09,1.314051E+10,2.383813E+09,0.37,3
5334779385471062016,v5_13_0,v5_13_0,4738,55650,966,153.451203965144,3.10321490376639,0.1010953,0.0002025629,GALAXY,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2378037001984174080,26,,2112,53534,496,201.04774,33.243157,0.07847483,8.813938E-06,GALAXY,6.578666E+09,7.878103E+09,3.529988E+09,1.002717E+10,2.380486E+09,0.5868691,0.939321,0.4538684,1.045722,0.2676673,1.162648E+10,1.332574E+10,6.978492E+09,1.487507E+10,3.480009E+09,0.5935192,1.265173,0.3075675,1.617625,0.1147165,8.545833E+09,1.156746E+10,4.315553E+09,1.265525E+10,3.469497E+09,0.04,6,4.02721E+09,9.52611E+09,2.72747E+09,9.52611E+09,2.12759E+09,0.9991714,1.012471,0.75312,1.251873,0.5004186,8.62629E+09,1.252551E+10,5.077E+09,1.362529E+10,4.82705E+09,0.3541178,0.5137187,0.1945169,0.7797202,0.09476634,4.215944E+09,8.728187E+09,3.313495E+09,8.728187E+09,2.668889E+09,0,4
2039008089100806144,26,,1811,53533,12,216.66769,8.0403185,0.0002865251,1.172897E-05,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
5798575666569170944,v5_13_0,v5_13_0,5150,56329,695,133.43288,57.399845,0.1003344,0.0002721415,GALAXY,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
6820900199676006400,v5_13_0,v5_13_0,6058,56090,722,211.040602067784,43.002248300252,-0.004136078,-1,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1746288678394685440,26,,1551,53327,65,22.559275,-0.46815964,0.1851486,2.128041E-05,GALAXY,4.929381E+09,9.977192E+09,2.980226E+09,1.497503E+10,1.630811E+09,0.2610173,1.005821,0.2277671,1.125522,0.04821608,4.979359E+09,1.192635E+10,3.579966E+09,1.497503E+10,1.430898E+09,0.3142176,0.6866196,0.0881163,1.019122,0.02161593,2.120749E+10,3.392173E+10,1.257996E+10,4.663598E+10,7.585083E+09,0.42,3,5.17698E+09,9.52611E+09,1.97762E+09,9.52611E+09,1.72767E+09,0.7730702,1.092272,0.4538684,1.497924,0.4538684,7.22657E+09,9.67608E+09,1.97762E+09,1.147572E+10,1.47772E+09,0.6267693,1.511224,0.4605184,1.996677,0.4538684,2.850083E+10,4.652122E+10,1.325282E+10,5.067977E+10,1.048045E+10,0.1833333,2
5476525126492377088,v5_13_0,v5_13_0,4864,55680,538,207.147114793837,6.30388293013318,0.003427017,6.029467E-05,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
8066060842754658304,v5_13_0,v5_13_0,7164,56597,414,26.998614,-7.5780714,0.9757122,0.0003371824,GALAXY,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
495564766123681792,26,,440,51912,614,125.14279,49.310341,0.07508112,6.784593E-06,GALAXY,1.980659E+09,3.330074E+09,6.812225E+08,5.179273E+09,2.314175E+08,0.9592712,1.331673,0.9193709,1.664175,0.6267693,7.028471E+09,1.162648E+10,1.730767E+09,1.417537E+10,3.313742E+08,0.3541178,1.092272,0.221117,1.990027,0.09476634,3.698381E+09,5.787942E+09,1.190907E+09,8.713328E+09,9.819513E+08,0.34,6,1.72767E+09,4.82705E+09,4.7792E+08,7.77646E+09,4.2793E+08,1.251873,1.584375,0.939321,1.697425,0.8794707,7.37654E+09,1.122577E+10,6.2789E+08,1.227556E+10,6.2789E+08,0.8129703,1.890276,0.4605184,1.996677,0.1479666,3.630598E+09,7.546377E+09,1.890252E+09,1.146216E+10,1.672709E+09,0.14,4
12114787039452614656,v5_13_0,v5_13_0,10760,58224,378,211.849840912069,36.5802762591947,1.734961,0.4912343,GALAXY,3.150416E+07,1.497503E+10,3.150416E+07,1.497503E+10,3.150416E+07,0.9991714,1.497924,0.008315858,1.996677,0.008315858,3.150416E+07,1.472513E+10,3.150416E+07,1.497503E+10,3.150416E+07,0.9991714,1.983377,0.1612667,1.996677,0.008315858,3.312416E+10,9.504601E+12,3.312416E+10,1.891293E+13,3.312416E+10,0,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
6923374410251653120,v5_13_0,v5_13_0,6149,56194,785,353.723068436386,13.632480010854,0.5209817,0.0001640996,GALAXY,1.380919E+09,3.080183E+09,1.814392E+08,3.779879E+09,1.314608E+08,0.6267693,1.451374,0.4804685,1.504574,0.387368,4.179706E+09,7.028471E+09,3.813525E+08,1.097676E+10,2.813958E+08,0.1014164,1.956777,0.02161593,1.976727,0.0149659,1.94326E+10,3.475135E+10,4.113842E+09,5.262323E+10,1.560717E+09,0.6633334,4,3.37734E+09,4.5771E+09,1.37774E+09,5.47692E+09,7.8E+07,0.8329205,1.092272,0.5004186,1.251873,0.4937686,9.72607E+09,1.10758E+10,6.82665E+09,1.117578E+10,5.77686E+09,0.06151615,0.3075675,0.008315858,0.9991714,0.008315858,4.668291E+10,5.799584E+10,1.953187E+10,7.383394E+10,1.431185E+09,0.6633334,5
5127507159094153216,v5_13_0,v5_13_0,4554,56193,578,17.5935820294109,8.39973131889628,0.3217096,5.78895E-05,GALAXY,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
7687689751777005568,v5_13_0,v5_13_0,6828,56430,164,201.064687644833,54.1173502420984,0.4287618,0.0001099746,GALAXY,3.380052E+09,4.429598E+09,1.131027E+09,5.279229E+09,3.813525E+08,0.5935192,1.165422,0.4804685,1.664175,0.3541178,5.579099E+09,1.017711E+10,2.480442E+09,1.38755E+10,5.812659E+08,0.3740679,0.8462206,0.1945169,1.976727,0.02161593,5.583405E+10,6.336261E+10,2.760192E+10,7.277332E+10,1.254479E+10,0.6633334,5,8.17638E+09,1.002601E+10,5.47692E+09,1.127576E+10,5.47692E+09,0.09476634,0.1878669,0.04821608,0.1878669,0.008315858,8.97622E+09,1.097582E+10,5.82685E+09,1.222557E+10,5.72687E+09,0.008315858,0.1479666,0.008315858,0.1945169,0.008315858,9.715691E+10,1.163438E+11,6.645787E+10,1.27856E+11,6.645787E+10,0.51,2
5006999299378401280,v5_13_0,v5_13_0,4447,55542,445,122.574469180628,29.8309812934551,0.5501046,0.000217373,GALAXY,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
848929666717739008,26,,754,52232,4,114.79643,29.442606,-2.046182E-05,1.101497E-05,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
7191260250124865536,v5_13_0,v5_13_0,6387,56328,500,113.287262021424,45.6238518106116,0.4854388,0.0001475866,GALAXY,1.530854E+09,6.078882E+09,3.313742E+08,7.578232E+09,3.313742E+08,0.5137187,0.9991714,0.2543672,1.497924,0.2543672,3.679922E+09,1.282596E+10,6.812225E+08,1.467516E+10,2.813958E+08,0.3075675,1.344973,0.03491601,1.843726,0.008315858,1.831418E+10,4.983902E+10,7.28049E+09,6.244896E+10,7.28049E+09,0.4633333,3,1.022597E+10,1.322537E+10,5.37694E+09,1.497502E+10,9.7782E+08,0.2743174,0.6267693,0.2277671,1.251873,0.1280165,1.072587E+10,1.387524E+10,6.82665E+09,1.497502E+10,1.17778E+09,0.3341677,1.218623,0.0881163,1.923527,0.06151615,1.324531E+11,1.762874E+11,7.048056E+10,1.914026E+11,1.908867E+10,0.1633333,4
8814937944500752384,v5_13_0,v5_13_0,7829,57011,973,39.8300626321422,-2.28410337165964,8.479969E-05,4.465458E-05,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
5053282142324543488,v5_13_0,v5_13_0,4488,55571,885,115.444371664963,18.9782607309206,0.5067605,0.0001817238,GALAXY,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
8832760202833186816,v5_13_0,v5_13_0,7845,56980,274,25.047935074209,-2.67250039915627,-0.0001153497,0.0001826499,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2387015894149654528,26,,2120,53852,393,209.66212,27.74825,0.6716607,0.06733386,QSO,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
6811721476590555136,v5_13_0,v5_13_0,6050,56089,98,236.22203,41.616389,0.2532016,0.0002241949,GALAXY,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4804483550220144640,v5_13_0,v5_13_0,4267,55484,977,35.2184842591741,2.70652983424289,0.4774335,0.0001001713,GALAXY,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
10499234469533470720,v5_13_0,v5_13_0,9325,58042,792,27.859237,-2.3640471,1.032407,0.0005594463,GALAXY,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
6531559870529032192,v5_13_0,v5_13_0,5801,56328,780,147.236148218727,29.9182449403768,-0.002000373,0.000107136,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
10527354480068153344,v5_13_0,v5_13_0,9350,58081,692,9.26099730060383,-1.64901994277325,0.8192286,8.378312E-05,GALAXY,6.828557E+09,8.177973E+09,3.629944E+09,1.127663E+10,7.811791E+08,1.451374,1.544474,0.9991714,1.544474,0.5004186,1.497503E+10,1.497503E+10,1.102674E+10,1.497503E+10,1.930681E+09,1.996677,1.996677,1.464674,1.996677,0.5004186,1.554802E+11,1.72556E+11,7.807001E+10,1.862166E+11,1.090527E+10,0,3,7.2787E+08,1.497502E+10,7.2787E+08,1.497502E+10,6.2789E+08,1.910226,1.996677,0.008315858,1.996677,0.008315858,7.7786E+08,1.497502E+10,7.7786E+08,1.497502E+10,6.7788E+08,1.996677,1.996677,0.008315858,1.996677,0.008315858,1.045359E+10,9.692591E+10,6.850582E+09,1.482688E+11,5.049075E+09,0,2
2827302681612150784,26,,2511,53882,611,178.61726,22.423124,0.06605493,2.609284E-05,GALAXY,1.322578E+10,1.467516E+10,1.022708E+10,1.467516E+10,9.827257E+09,1.092272,1.251873,0.9526212,1.497924,0.75312,1.422535E+10,1.472513E+10,1.252609E+10,1.497503E+10,9.577366E+09,1.225273,1.544474,0.9991714,1.577725,0.9526212,3.341314E+10,3.631554E+10,2.812053E+10,3.733991E+10,2.62425E+10,0.02,3,3.47732E+09,7.47652E+09,2.72747E+09,1.002601E+10,1.87764E+09,1.497924,1.544474,0.9526212,1.996677,0.5469689,3.52731E+09,8.0764E+09,2.87744E+09,1.0076E+10,1.92763E+09,1.491274,1.976727,0.6866196,1.996677,0.5137187,9.614369E+09,1.629404E+10,8.03234E+09,2.068857E+10,6.09875E+09,0.03666667,2
