specObjID,sigma_balmer,sigma_balmer_err,sigma_forbidden,sigma_forbidden_err,v_off_balmer,v_off_balmer_err,v_off_forbidden,v_off_forbidden_err,oii_3726_cont,oii_3726_cont_err,oii_3726_reqw,oii_3726_reqw_err,oii_3726_eqw,oii_3726_eqw_err,oii_3726_flux,oii_3726_flux_err,oii_3726_inst_res,oii_3726_chisq,oii_3729_cont,oii_3729_cont_err,oii_3729_reqw,oii_3729_reqw_err,oii_3729_eqw,oii_3729_eqw_err,oii_3729_flux,oii_3729_flux_err,oii_3729_inst_res,oii_3729_chisq,neiii_3869_cont,neiii_3869_cont_err,neiii_3869_reqw,neiii_3869_reqw_err,neiii_3869_eqw,neiii_3869_eqw_err,neiii_3869_flux,neiii_3869_flux_err,neiii_3869_inst_res,neiii_3869_chisq,h_delta_cont,h_delta_cont_err,h_delta_reqw,h_delta_reqw_err,h_delta_eqw,h_delta_eqw_err,h_delta_flux,h_delta_flux_err,h_delta_inst_res,h_delta_chisq,h_gamma_cont,h_gamma_cont_err,h_gamma_reqw,h_gamma_reqw_err,h_gamma_eqw,h_gamma_eqw_err,h_gamma_flux,h_gamma_flux_err,h_gamma_inst_res,h_gamma_chisq,oiii_4363_cont,oiii_4363_cont_err,oiii_4363_reqw,oiii_4363_reqw_err,oiii_4363_eqw,oiii_4363_eqw_err,oiii_4363_flux,oiii_4363_flux_err,oiii_4363_inst_res,oiii_4363_chisq,h_beta_cont,h_beta_cont_err,h_beta_reqw,h_beta_reqw_err,h_beta_eqw,h_beta_eqw_err,h_beta_flux,h_beta_flux_err,h_beta_inst_res,h_beta_chisq,oiii_4959_cont,oiii_4959_cont_err,oiii_4959_reqw,oiii_4959_reqw_err,oiii_4959_eqw,oiii_4959_eqw_err,oiii_4959_flux,oiii_4959_flux_err,oiii_4959_inst_res,oiii_4959_chisq,oiii_5007_cont,oiii_5007_cont_err,oiii_5007_reqw,oiii_5007_reqw_err,oiii_5007_eqw,oiii_5007_eqw_err,oiii_5007_flux,oiii_5007_flux_err,oiii_5007_inst_res,oiii_5007_chisq,hei_5876_cont,hei_5876_cont_err,hei_5876_reqw,hei_5876_reqw_err,hei_5876_eqw,hei_5876_eqw_err,hei_5876_flux,hei_5876_flux_err,hei_5876_inst_res,hei_5876_chisq,oi_6300_cont,oi_6300_cont_err,oi_6300_reqw,oi_6300_reqw_err,oi_6300_eqw,oi_6300_eqw_err,oi_6300_flux,oi_6300_flux_err,oi_6300_inst_res,oi_6300_chisq,nii_6548_cont,nii_6548_cont_err,nii_6548_reqw,nii_6548_reqw_err,nii_6548_eqw,nii_6548_eqw_err,nii_6548_flux,nii_6548_flux_err,nii_6548_inst_res,nii_6548_chisq,h_alpha_cont,h_alpha_cont_err,h_alpha_reqw,h_alpha_reqw_err,h_alpha_eqw,h_alpha_eqw_err,h_alpha_flux,h_alpha_flux_err,h_alpha_inst_res,h_alpha_chisq,nii_6584_cont,nii_6584_cont_err,nii_6584_reqw,nii_6584_reqw_err,nii_6584_eqw,nii_6584_eqw_err,nii_6584_flux,nii_6584_flux_err,nii_6584_inst_res,nii_6584_chisq,sii_6717_cont,sii_6717_cont_err,sii_6717_reqw,sii_6717_reqw_err,sii_6717_eqw,sii_6717_eqw_err,sii_6717_flux,sii_6717_flux_err,sii_6717_inst_res,sii_6717_chisq,sii_6731_cont,sii_6731_cont_err,sii_6731_reqw,sii_6731_reqw_err,sii_6731_eqw,sii_6731_eqw_err,sii_6731_flux,sii_6731_flux_err,sii_6731_inst_res,sii_6731_chisq,ariii7135_cont,ariii7135_cont_err,ariii7135_reqw,ariii7135_reqw_err,ariii7135_eqw,ariii7135_eqw_err,ariii7135_flux,ariii7135_flux_err,ariii7135_inst_res,ariii7135_chisq,oii_sigma,oii_flux,oii_flux_err,oii_voff,oii_chi2,oiii_sigma,oiii_flux,oiii_flux_err,oiii_voff,oiii_chi2,spectofiber
326522000665241600,46.74812,106.3091,68.47101,90.40747,-7.939713,65.71121,62.05988,73.65578,2.943265,0.955691,2.269205,1.350592,0.4694353,1.350592,-0.298248,2.121018,71.71236,1.538466,2.937273,0.9685239,2.269205,1.350592,0.4694353,1.350592,1.51481,2.092332,71.64482,1.774624,2.661427,0.8658264,0.8953021,1.411389,-0.2706632,1.411389,1.124873,1.81103,68.21127,0.2412877,5.073409,0.8855234,0.7117218,0.6846122,0.3619568,0.6846122,-0.2915784,1.547946,63.44083,1.497777,6.057925,0.7973898,-0.8369596,0.6025585,-0.1986581,0.6025585,1.925525,1.786552,59.66735,0.8771181,6.195649,0.7496483,-1.419664,0.7499336,0.4736808,0.7499336,0.3046465,1.801872,59.37231,0.7885421,8.471058,0.6363302,1.472365,0.4077583,-0.4765464,0.4077583,1.191921,1.756295,63.13948,0.7853959,8.562651,0.7850671,-1.115246,0.3895323,-0.3944682,0.3895323,-1.636875,1.801286,63.2052,1.067183,8.414868,0.6564656,0.663567,0.3895774,-0.5976319,0.3895774,0.7601832,1.639516,62.67313,0.5044267,9.60844,0.7929456,0.4915787,0.3676445,0.3147337,0.3676445,-1.267956,1.668446,54.00972,2.187791,9.108438,0.9216055,-0.6996561,0.4610621,-0.4446389,0.4610621,-0.07592748,2.12952,50.94066,0.1680923,9.452902,0.6708047,-0.2749465,0.3791074,0.1136956,0.3791074,0.2812101,0.6834928,49.62403,0.8674365,9.43741,0.7297693,1.355121,0.4154402,0.1151858,0.4154402,0.3111514,2.008408,49.55552,1.236836,9.387019,0.6482355,-0.3114369,0.3977171,-0.1684579,0.3977171,0.8481945,2.06157,49.46175,0.7224038,9.266672,1.235623,0.7646831,0.4906168,0.4715967,0.4906168,-1.94018,2.939816,48.93619,0.9904894,9.242563,1.308417,-1.078811,0.6258063,-1.079669,0.6258063,2.878051,3.48561,48.88769,1.110293,8.859305,1.493562,-0.6443037,0.4819713,-1.091133,0.4819713,0.594014,3.717104,48.02934,0.908869,1,1.869454,2.333105,148.0713,2.135081,28.2024,1.831496,1.557162,140.344,0.3547218,0.7420332
326553061868726272,233.023,65.15036,99.62978,46.47866,-100.1331,55.61691,-100.8608,38.17609,4.482214,1.60686,1.39281,1.38375,0.4119543,1.38375,-3.588852,4.073518,86.21836,0.7093294,4.488737,1.562842,1.39281,1.38375,0.4119543,1.38375,2.627604,3.945441,86.13715,0.9358424,4.204139,1.226826,0.07065984,1.173548,0.5262181,1.173548,-1.857172,2.712979,81.91879,0.3552105,7.194251,0.970381,0.1528053,0.6213172,-1.12376,0.6213172,6.927878,3.603005,75.67323,0.8932782,8.382085,0.8446374,-0.9602006,0.4838943,-0.4422286,0.4838943,2.702634,3.150539,70.22266,1.381422,8.872068,0.8577849,-1.551791,0.5623938,-0.1011694,0.5623938,-5.852603,2.486567,69.76619,0.9282969,11.5985,0.7781547,1.704346,0.3407717,-0.4036103,0.3407717,1.24917,3.13418,61.36093,1.012885,11.48382,0.8036754,-0.3356719,0.3351535,0.2703031,0.3351535,0.06687476,2.251132,60.11965,1.124491,11.18799,0.8075368,0.6862917,0.346672,-0.2622471,0.346672,3.925014,2.309625,59.54911,0.3229617,12.89487,0.5631753,0.5694956,0.2179342,0.5590817,0.2179342,-5.26956,2.66782,65.83899,1.364757,12.52998,0.509865,0.257755,0.2335108,0.388052,0.2335108,-3.759588,1.912477,61.13556,0.8924276,13.08354,0.5735269,0.07800594,0.2504549,0.2404708,0.2504549,1.123698,0.7301621,58.6769,1.126024,13.06542,0.6008524,0.4295121,0.2814616,-1.152807,0.2814616,18.60791,4.75435,58.53275,0.3451991,13.05804,0.6807025,-0.4208556,0.256938,-0.5083317,0.256938,3.389332,2.202335,58.33149,0.6871619,12.80586,0.508317,0.3951883,0.2392061,0.236785,0.2392061,-0.7235665,1.962107,57.09618,0.5244338,12.80033,0.5150318,-0.3130152,0.2555656,-0.2943296,0.2555656,2.09737,2.058192,56.96988,0.2223589,12.2988,0.6790643,0.04349723,0.3235192,-0.07594348,0.3235192,1.115799,3.8333,53.52264,2.150736,1,-1.142553,4.027623,-100.398,0.8317837,107.6724,4.049817,2.820964,-91.94804,0.3537526,0.7230701
326584123072210944,1,0,45.31724,51.12883,-10.59221,25.9304,24.83121,28.80526,7.127216,1.387237,1.913326,0.7472035,0.3672102,0.7472035,4.852405,2.688668,84.04836,0.6022002,7.143457,1.3871,1.913326,0.7472035,0.3672102,0.7472035,-2.922788,2.606022,83.98113,0.2450497,6.634971,1.014699,0.1907504,0.7311015,-0.4541585,0.7311015,-1.716255,2.1765,80.42072,1.627446,12.63764,1.047582,0.5363619,0.3686186,0.2144466,0.3686186,-2.010553,1.98606,75.08067,1.227796,14.56046,0.9843879,-0.6317573,0.3103192,-0.2259461,0.3103192,3.315247,1.946318,70.2449,1.039661,15.09946,0.9380094,-1.337634,0.3480581,0.3152586,0.3480581,0.2019274,2.061355,69.81317,0.7271213,20.36318,1.073091,1.481383,0.2305067,-0.2469504,0.2305067,0.3767254,2.003033,61.87669,1.532667,20.45487,0.9880004,-0.7443258,0.251635,-0.1744352,0.251635,0.7978305,2.336118,60.62096,1.237116,19.81687,0.9730483,0.6712564,0.2603787,-0.2860167,0.2603787,3.115294,2.490389,60.03258,0.2011724,22.46052,0.7712808,0.7888677,0.1590159,0.5045359,0.1590159,-1.492417,1.730221,64.95058,0.2994288,21.36493,0.7696404,-0.3053362,0.210019,-0.2127518,0.210019,-1.744127,2.119855,60.21096,1.262044,22.15565,0.6501503,-0.4099766,0.176301,-0.3296131,0.176301,0.5721949,0.7096869,57.71223,0.6613263,22.1292,0.690262,1.199073,0.1819093,-0.2804716,0.1819093,4.86204,1.900714,57.58008,0.8991082,22.09055,0.7312074,-0.3414806,0.2541156,-0.4853943,0.2541156,1.725872,2.140577,57.37474,0.6802301,21.64732,0.6562266,0.2563542,0.2168521,0.03643084,0.2168521,0.4065189,2.397317,56.1051,0.3668276,21.61893,0.6761895,0.1374,0.2112597,0.06165992,0.2112597,-2.388195,2.584437,55.97406,0.8765942,20.22381,0.7013385,0.510656,0.1572395,0.4110891,0.1572395,-4.870966,2.711893,52.2883,0.4986872,1,1.776832,3.244656,52.35323,0.4416066,1,-1.726944,2.068899,300,0.7934682,0.71765
326615184275695616,1,0,51.98435,43.26378,50.7538,29.57534,-69.66779,27.37511,1.573136,0.8001741,5.399816,2.14157,2.665381,2.14157,1.292226,1.499952,55.00446,0.7030565,1.57326,0.8087133,5.399816,2.14157,2.665381,2.14157,-1.146486,1.399968,54.98206,0.07545616,1.421495,0.8930385,1.907594,2.828745,0.4765905,2.828745,1.677786,1.629764,53.84914,0.749741,2.705846,0.7409866,1.3209,1.19736,1.527788,1.19736,0.136042,1.336476,68.54706,0.550386,3.088392,0.6197402,-1.954182,0.8197708,-0.837711,0.8197708,0.9928705,1.061085,67.67185,0.7102666,3.21818,0.5720362,-0.925248,0.9459171,1.383495,0.9459171,-3.864448,1.252676,67.39341,1.731644,4.450219,0.5665873,2.9644,0.5701171,1.208987,0.5701171,-1.731713,1.041393,61.13222,1.122252,4.461091,0.7019817,-1.344154,0.8146935,-0.4860238,0.8146935,4.453178,2.301884,59.96435,0.1662169,4.513888,0.6526932,1.701924,0.6964716,0.7422166,0.6964716,0.3322324,1.851492,59.39652,1.622732,5.388144,1.05225,2.215523,1.303688,2.412533,1.303688,5.774917,3.020551,50.93977,0.3879077,0,0,0,-1,0,-1,0,-0.834935,0,0,0,0,0,-1,0,-1,0,-0.834935,0,0,0,0,0,-1,0,-1,0,-0.834935,0,0,0,0,0,-1,0,-1,0,-0.834935,0,0,0,0,0,-1,0,-1,0,-0.834935,0,0,0,0,0,-1,0,-1,0,-0.834935,0,0,0,0,0,-1,0,-1,0,-0.834935,0,0,1,0.3699231,1.683265,-53.62272,0.1410853,85.75291,0.4396382,2.080057,-48.74699,1.747355,0.834935
326646245479180288,476.3269,45.51678,1,0,79.47389,44.3875,42.20292,22.00214,0,0,0,-1,0,-1,0,-0.7602726,0,0,0,0,0,-1,0,-1,0,-0.7602726,0,0,25.15236,3.23895,-1.541483,0.5015009,-0.1994355,0.5015009,2.273021,4.811617,70.18809,0.540881,25.50055,2.327372,1.047421,0.3079877,-2.116087,0.3079877,58.7676,9.029288,67.08085,1.069544,24.06989,2.445925,0.4463731,0.2813573,-2.899032,0.2813573,79.30173,8.39518,64.14864,0.9172424,24.37191,1.833356,-0.6596658,0.3496164,-0.2136254,0.3496164,3.036857,2.843515,63.88085,1.231482,23.32248,1.274417,1.984626,0.22578,-1.680615,0.22578,48.65542,6.575572,58.74039,0.8008416,23.30951,1.073008,-0.2112925,0.223758,0.02373546,0.223758,-0.6934667,2.160372,57.87624,0.2597653,23.00212,1.025199,0.4080839,0.2181592,0.1731531,0.2181592,-4.392945,2.014448,57.46439,0.2777733,20.40055,0.993044,-0.07953359,0.2634629,-0.3243451,0.2634629,8.957623,7.070764,60.25628,0.96918,19.20634,0.5873492,-0.9280567,0.2335352,-0.9372818,0.2335352,10.85528,4.123354,67.6484,0.6092776,18.01282,0.6719085,-0.2474759,0.1988255,-0.3117743,0.1988255,-0.9147829,0.5498068,66.07191,0.7021657,17.98733,0.6437213,2.085796,0.1925964,-0.9703304,0.1925964,21.81614,4.901327,65.98767,0.8690845,17.9638,0.6400366,0.4204198,0.1903608,0.2221198,0.1903608,-2.759196,1.658343,65.85661,0.1968211,17.98602,0.5486574,0.02338939,0.1771402,-0.02160751,0.1771402,0.02190601,1.605623,65.03872,0.776659,17.95667,0.5214248,-0.02712638,0.1825072,-0.03733779,0.1825072,-0.6552674,1.65514,64.95356,1.205315,16.6725,0.405935,-0.0008326075,0.1329879,-0.04063104,0.1329879,2.746468,1.60403,62.45648,1.062712,476.3269,0,1.075188,79.47389,0,1,-4.392944,2.491892,42.20292,0.3549325,0.7602726
327649820003035136,78.67705,61.00386,276.8735,194.2387,58.47959,44.55471,-64.3698,197.3283,4.167684,1.550849,0.9529711,1.608582,-0.7152932,1.608582,7.553968,13.96765,80.59325,1.518186,4.16558,1.538838,0.9529711,1.608582,-0.7152932,1.608582,-9.860285,13.7959,80.56521,1.18832,4.26265,1.509347,1.524285,1.454529,0.6637907,1.454529,1.010816,5.135204,79.02882,0.7239934,7.55728,1.358719,1.415984,0.7353486,0.4475187,0.7353486,-7.382615,3.21227,76.491,1.063465,8.345224,1.163831,-1.761705,0.5982431,-1.072996,0.5982431,-1.29009,2.559163,73.91393,0.5951572,8.636863,1.233894,-0.9966516,0.7241046,0.7968296,0.7241046,-5.572059,4.995955,73.66882,1.997145,11.02008,1.038579,1.090121,0.4635468,-0.7921581,0.4635468,4.762254,2.969831,68.6011,0.7314948,11.16999,1.074011,-0.6229472,0.4755392,-0.05151613,0.4755392,-0.1085402,4.903828,67.67222,0.5547354,10.9061,1.160397,1.058824,0.5110414,-0.1822904,0.5110414,0.1438034,5.134641,67.22085,0.9927475,12.0296,0.5716084,0.2862488,0.2468535,0.3345493,0.2468535,-1.990496,1.846719,68.47771,2.105174,11.53159,0.5746309,0.01815173,0.278968,0.1503543,0.278968,-0.5926937,3.388034,67.33965,0.9549907,11.72088,0.6510892,0.0929227,0.3174069,0.3309272,0.3174069,1.143067,1.167664,66.66431,1.327243,11.66517,0.6991862,1.649049,0.3228816,0.08324514,0.3228816,1.640851,2.271833,66.62482,1.381583,11.58962,0.7056199,-0.2786995,0.2814065,-0.3266466,0.2814065,3.447752,3.521939,66.56294,0.7301811,11.18164,0.7535219,-0.09756227,0.3788308,-0.321281,0.3788308,0.1971013,4.922626,66.15287,0.8592089,11.15094,0.756377,-0.1651991,0.3236226,-0.1351275,0.3236226,3.149069,4.222716,66.10763,0.6269934,10.39807,0.7061465,0.3839962,0.2804636,0.2119382,0.2804636,-1.428877,4.57998,64.54491,1.120573,1,-4.249834,4.035624,182.5011,1.051367,105.7532,1.272426,4.05603,-300,1.093512,0.7468795
327657521080723456,50.68894,18.88817,65.04463,24.0703,26.52015,11.58494,8.12442,18.14357,1.665738,0.9994016,0.4822983,2.601919,0.3142805,2.601919,1.578352,2.229044,87.36301,1.67221,1.670741,0.9920318,0.4822983,2.601919,0.3142805,2.601919,1.630632,2.183136,87.27606,1.43149,1.922589,0.6823258,-3.546606,1.852694,-1.285,1.852694,2.131892,1.731465,82.73593,0.338746,3.400989,0.6599659,1.663508,0.9214927,-0.1114279,0.9214927,2.394868,1.511833,76.18452,0.7697778,3.879202,0.6471704,-0.7467933,0.7558154,-1.433466,0.7558154,2.325305,1.305995,70.56465,0.4162075,4.050396,0.6113992,-0.6534839,0.8547554,0.2951659,0.8547554,-0.9307175,1.416756,70.07969,0.4717626,5.130355,0.5580484,1.862913,0.5043788,-0.2515679,0.5043788,3.96766,1.305735,61.82346,0.7591693,5.192366,0.6219383,0.05344194,0.5078369,0.7470499,0.5078369,-0.04146545,1.342092,60.66513,1.052606,5.187597,0.5216483,-0.3623568,0.5283946,-0.9463776,0.5283946,4.549961,1.559163,60.14168,0.7402809,6.288763,0.3433368,0.5243668,0.32338,0.7410405,0.32338,-0.9345851,1.060126,63.96408,0.7969068,6.39312,0.3301136,-0.2120508,0.329174,-0.1738328,0.329174,0.2378792,1.388198,59.40217,1.206071,6.668548,0.5216516,-1.641378,0.3643802,-1.535752,0.3643802,2.218925,0.4840141,57.08235,1.014439,6.673795,0.5385376,-0.1745077,0.3383451,-2.371693,0.3383451,11.16296,1.590105,56.96295,0.03842335,6.678854,0.5682485,-1.464858,0.3768933,-1.378896,0.3768933,6.692789,1.459897,56.77844,0.8620855,6.635303,0.4776254,-0.01433417,0.3362814,-0.09154522,0.3362814,2.147604,1.41619,55.66096,2.539785,6.614017,0.4568729,-0.5725127,0.3163019,-0.4283539,0.3163019,2.201283,1.216271,55.54837,1.033285,6.585592,0.5491938,0.4610072,0.2524745,0.03174712,0.2524745,-1.396484,1.382601,52.62524,0.7482873,1,3.900427,2.804007,148.1327,1.506351,12.49234,4.427045,1.52097,-36.8398,0.01273498,0.693621
327680881206519808,500,0,389.8673,77.10117,300,0,300,0,17.60223,2.720294,2.844911,0.6208635,1.304427,0.6208635,-63.97878,30.63037,81.98662,0.9646597,17.60401,2.682278,2.844911,0.6208635,1.304427,0.6208635,40.43751,29.36681,81.90984,0.9237262,16.33245,2.026845,0.8076568,0.5598236,0.2910336,0.5598236,-5.613003,8.365401,77.92295,0.6800014,30.85278,1.537969,0.07748332,0.2455347,-0.1962229,0.2455347,-5.767738,8.398977,72.21387,0.7720066,36.78423,1.422798,-0.3741657,0.2004707,0.2356682,0.2004707,-5.536689,8.328523,67.38428,0.6903457,38.14971,1.524393,-1.065002,0.2313388,0.4486462,0.2313388,-13.27223,7.63769,66.97143,0.589654,50.67646,1.494552,1.491643,0.1418067,-0.4714891,0.1418067,24.12097,8.542727,60.10212,1.063227,50.31396,1.475841,-0.5911132,0.1472113,0.1223248,0.1472113,-15.19602,7.98368,59.16742,0.7432725,48.55302,1.601408,0.6071517,0.1455099,-0.5141304,0.1455099,31.52579,8.171527,58.76537,1.007846,54.90704,1.315619,0.5950267,0.1276539,0.3093331,0.1276539,-53.59375,8.900557,65.0518,1.039858,51.96704,1.084946,-0.3173268,0.1237108,-0.1337788,0.1237108,-6.139963,7.670799,62.35983,0.9160075,53.74161,1.003455,-0.2387684,0.12848,-0.0507695,0.12848,4.371344,3.046486,61.17521,0.5281426,53.67448,1.023187,1.094573,0.1224276,-0.3352901,0.1224276,19.87703,10.59338,61.1114,0.5956241,53.52774,0.9820676,-0.0363217,0.1245699,-0.1588674,0.1245699,13.18498,9.188896,61.02971,0.7609305,51.83473,1.071265,0.2475053,0.1230732,0.05296325,0.1230732,-7.123895,9.480814,60.51513,0.7702667,51.71128,0.9517596,0.03391609,0.1237116,0.07162603,0.1237116,4.348482,9.401372,60.46512,0.7528526,48.11878,1.177449,0.3942861,0.09733139,0.1866065,0.09733139,-26.72969,8.603324,59.29417,0.9155805,174.1825,-19.31044,27.88605,235.8567,0.8158877,436.5543,33.90367,9.620502,300,0.978067,0.775908
327688582284208128,67.06339,40.88734,500,0,88.13415,27.73531,300,0,0,0,0,-1,0,-1,0,-0.7548108,0,0,0,0,0,-1,0,-1,0,-0.7548108,0,0,22.73042,2.221163,-1.137822,0.4171792,-0.7447482,0.4171792,21.74789,10.16614,96.65057,1.402373,27.84437,1.587772,1.920888,0.2436872,-0.2505386,0.2436872,2.372549,3.474656,91.29443,0.9004199,26.54196,1.45367,1.567201,0.2210882,0.157095,0.2210882,3.080439,2.919534,86.21445,1.730854,26.99976,1.418058,-0.7233629,0.2782564,-0.3459989,0.2782564,2.84627,7.154694,85.76707,1.098761,27.91573,1.053886,2.62493,0.1796595,0.1274674,0.1796595,0.4340632,2.537814,76.67986,1.075979,27.67056,1.080354,-0.5684118,0.1838645,-0.2758404,0.1838645,7.544543,6.191253,75.12932,1.139134,27.38887,1.055856,0.4188796,0.1786119,-0.1100279,0.1786119,3.068718,5.95812,74.38727,1.219176,25.14167,0.8591228,-0.3792986,0.1905236,-0.1640575,0.1905236,3.577426,2.804463,71.4708,0.6346834,22.87257,0.6788387,-0.2337448,0.2043233,-0.2741801,0.2043233,11.48713,5.474554,73.51422,1.09596,21.48077,0.7532976,-0.1661374,0.1660934,-0.2006512,0.1660934,-1.33363,1.5112,70.37491,1.031457,21.44474,0.7220638,2.390917,0.1616243,0.3862542,0.1616243,-9.557544,2.539726,70.19505,0.6007431,21.39684,0.7277036,0.1976066,0.1624757,0.1176333,0.1624757,-4.022537,4.558125,69.94496,1.130062,21.15093,0.5448843,0.08935066,0.1510793,-0.2452708,0.1510793,-1.482335,6.091692,68.42494,0.9281974,21.06285,0.5645343,-0.06490783,0.1523616,-0.2852089,0.1523616,15.89646,6.146435,68.271,1.153108,19.20076,0.5419039,0.01233579,0.1147613,-0.237223,0.1147613,9.430184,4.545483,64.11368,0.8356044,54.7948,0,1.067464,-300,0,84.6925,-0.6480121,2.826748,6.079716,1.499846,0.7548108
327705349836531712,284.5708,115.7895,139.03,48.00968,125.568,113.2689,185.1445,43.26203,2.816377,0.8348111,1.105561,1.042615,-1.144297,1.042615,-2.241933,2.392371,74.04778,1.778167,2.819704,0.8342476,1.105561,1.042615,-1.144297,1.042615,2.677149,2.350859,73.99679,1.452417,2.939382,0.6104918,1.943256,0.9183982,1.603535,0.9183982,-5.107328,1.719769,71.40952,1.020648,4.778336,0.6261461,0.4044795,0.5850299,-1.111784,0.5850299,6.047213,2.689629,67.82683,0.9018418,5.535025,0.7317687,-0.8549132,0.6222196,-1.234072,0.6222196,5.135459,3.161749,64.96426,0.5583284,5.80289,0.6640555,-1.977014,0.7517858,-0.9875696,0.7517858,-0.5792585,2.420908,65.02119,0.9196869,7.235032,0.6219487,1.531892,0.3052321,-0.4140212,0.3052321,4.190891,2.150843,71.30878,1.175721,7.276208,0.4761163,-0.3754071,0.3304313,0.3273002,0.3304313,-1.782318,1.510758,69.68009,0.6911778,7.119213,0.4407766,0.5691416,0.2956953,-0.6702547,0.2956953,2.304132,1.433703,68.92875,1.400327,7.788185,0.6426213,0.05923123,0.4190602,-0.1553007,0.4190602,-1.23908,3.217904,56.99907,1.999616,7.433463,0.7846327,-0.811585,0.5122071,-0.719185,0.5122071,6.529474,3.054088,51.67258,0.7617462,7.597639,0.8106855,0.301284,0.596483,0.4952652,0.596483,0.5016532,1.017364,48.49277,0.2505766,7.578221,0.7703975,1.056524,0.5490807,-0.387857,0.5490807,1.660649,4.378203,48.29643,0.5968704,7.553668,0.777948,0.315059,0.5472304,0.2710076,0.5472304,1.513102,3.068602,48.04016,0.9974728,7.585127,0.9787787,0.6031804,0.7323378,0.3459806,0.7323378,-6.374506,8.080866,46.2832,0.6292254,7.567283,0.9803488,-0.08481147,0.7218627,-0.1085224,0.7218627,0.8252023,4.088868,46.09741,0.6024225,0,0,0,-1,0,-1,0,-0.7287803,0,0,1,-1.053211,1.696879,82.50699,1.2727,251.1399,5.203064,2.190229,-104.2831,0.9662229,0.7287803
327711942410004480,46.09073,2.385912,46.89952,4.162491,2.785902,1.613891,1.190587,2.724841,4.590059,1.593561,-20.7653,1.502356,-21.39184,1.502356,44.31519,3.574625,80.51085,1.820167,4.602643,1.584802,-20.7653,1.502356,-21.39184,1.502356,57.38439,3.654009,80.4538,1.850679,5.44418,1.417998,-2.635293,1.05252,-0.08807871,1.05252,-4.140446,2.538559,77.46238,0.18133,6.012915,1.002313,2.131226,0.7906803,-1.879066,0.7906803,8.614037,2.129412,73.0479,1.28612,5.647251,0.8475644,1.095919,0.6395757,-2.738309,0.6395757,15.9486,1.790527,69.14536,0.8923507,5.734825,0.8412122,-1.555063,0.741953,-0.9309834,0.741953,-2.351063,1.644612,68.8019,1.47032,5.239341,0.7512983,-2.783177,0.6037339,-6.683334,0.6037339,35.81955,1.80832,62.6964,1.012733,5.4913,0.7832768,-0.4081303,0.5685719,-0.1590105,0.5685719,5.491826,1.565856,61.7755,2.383903,5.484257,0.7359121,-4.892158,0.6101869,-5.526845,0.6101869,25.51022,1.880296,61.34978,1.458896,4.769464,0.6337876,-0.8737332,0.5468682,-0.6892215,0.5468682,4.290563,1.240954,61.70108,0.804875,4.363803,0.3812284,-0.8013075,0.4425037,-0.4914984,0.4425037,4.424909,1.041194,59.36475,0.1324,4.130986,0.69046,-2.28593,0.559453,-1.838322,0.559453,7.787081,0.4387572,58.53949,1.709037,4.11357,0.6790849,-25.33959,0.6913463,-28.177,0.6913463,115.1073,2.266093,58.5041,1.725737,4.12133,0.5863042,-6.117877,0.5530012,-5.972336,0.5530012,23.48764,1.323391,58.45083,0.6269833,4.17717,0.307633,-7.730382,0.506009,-7.702951,0.506009,29.6513,1.403008,58.16542,0.4689962,4.162444,0.3017979,-4.667973,0.5240785,-4.514551,0.5240785,19.02701,1.37038,58.14026,0.4124933,3.908066,0.6348113,-0.4101441,0.4993557,-0.5710983,0.4993557,1.543944,1.262372,57.75354,1.815568,25.09308,100.6187,5.360414,-26.91347,0.4031932,68.38375,27.84163,2.268174,2.570771,0.7667732,0.693853
