objID,z,zErr,nnCount,nnVol,photoErrorClass,nnObjID,nnSpecz,nnFarObjID,nnAvgZ,distMod,lumDist,chisq,rnorm,bestFitTemplateID,synthU,synthG,synthR,synthI,synthZ,kcorrU,kcorrG,kcorrR,kcorrI,kcorrZ,kcorrU01,kcorrG01,kcorrR01,kcorrI01,kcorrZ01,absMagU,absMagG,absMagR,absMagI,absMagZ
1237655106762965622,-9999,-9999,-9999,20.2513,-7,1237658204506161846,0.958266,1237657632724615770,0.697506,43.1482,4262.29,24.222,1.68772,17,22.6961,22.3921,21.8881,21.1951,20.8761,-0.428,0.161,0.188,-0.288,-0.396,-0.413,0.148,0.18,-0.151,-0.295,-20.1694,-21.2438,-20.4855,-21.159,-23.1162
1237658201276220180,0.713614,0.100183,98,8.105836,2,1237657590320857312,0.906714,1237651822174798427,0.724108,43.2094,4384.01,3.95074,0.685545,35,21.8239,21.6689,21.3419,20.7449,20.5159,-0.741,-0.148,-0.088,-0.557,-0.631,-0.67,-0.114,-0.063,-0.366,-0.502,-20.7994,-21.3286,-21.6331,-21.9157,-22.7109
1237658201811714825,0.452446,0.1335,99,5.223148,-4,1237679321787990436,0.314331,1237658302739644999,0.442979,42.0044,2517.01,12.962,2.6473,35,22.8875,22.6735,21.9375,21.6675,21.4375,-0.456,0.078,-0.271,-0.413,-0.488,-0.385,0.112,-0.246,-0.222,-0.359,-18.6058,-19.4161,-19.7823,-19.796,-22.7225
1237658204512387818,0.615366,0.112222,100,410.3206,-7,1237680000379650833,0.537784,1237660344467194307,0.453152,42.8139,3654.14,3.59468,1.42937,20,24.0375,23.5835,22.6505,21.7825,21.3655,-0.02,0.775,0.529,-0.033,-0.198,-0.101,0.643,0.488,0.052,-0.115,-18.7549,-19.0926,-20.5626,-21.2314,-20.1833
1237659935900173767,0.016054,0.084263,98,26.63204,-7,1237679322861273555,0.382098,1237663530259251765,0.39868,34.1985,69.1338,10.1681,2.28221,33,24.3313,22.5463,21.5943,21.1403,20.7733,0.041,0.046,0.007,0.004,-0.005,-0.227,-0.208,-0.051,-0.013,0.019,-9.90574,-10.7041,-13.2704,-12.8563,-15.3549
1237660636536767331,0.594386,0.062982,98,1.077004,-5,1237655472897393474,0.939085,1237657242974224717,0.553988,42.7218,3502.34,1.52444,0.360644,22,25.2299,23.7989,22.2789,21.1499,20.6359,1.385,1.595,0.842,0.073,-0.162,1.164,1.387,0.835,0.097,-0.095,-18.9182,-20.6378,-21.3339,-21.4618,-22.2032
1237660636538667312,0.339118,0.095004,100,5.079737,1,1237658612518289593,0.376829,1237656567576724912,0.342781,41.2625,1788.52,1.39549,0.247803,34,21.2184,21.1214,20.6184,20.5654,20.3094,-0.576,-0.135,-0.408,-0.427,-0.566,-0.424,-0.06,-0.365,-0.17,-0.418,-19.2834,-19.9737,-20.2708,-20.3306,-20.5333
1237661060647226184,0.791468,0.117329,98,11.30997,-7,1237662305663452046,0.651362,1237664670056382992,0.702222,43.4875,4983.01,1.31773,0.542912,11,23.5925,23.1735,22.4055,21.4225,20.7835,0.035,0.926,0.929,0.304,-0.049,-0.067,0.789,0.877,0.355,0.017,-19.9428,-20.9562,-21.6056,-22.2848,-22.8615
1237661068184650809,0.392837,0.094106,98,247.4172,-7,1237679323397882412,0.248935,1237657608576565693,0.311733,41.6387,2126.86,9.43867,2.13976,19,24.2055,23.2035,21.8515,21.3405,20.9545,0.464,0.791,0.114,-0.084,-0.227,0.317,0.671,0.101,-0.015,-0.139,-17.8972,-19.9109,-20.0495,-19.0701,-18.7902
1237661139030442344,0.531152,0.088306,98,2.767498,1,1237661126151504321,0.686163,1237666408440922610,0.512381,42.4244,3054.11,5.56937,0.578455,35,21.5057,21.3137,20.6817,20.3227,20.1157,-0.552,0.004,-0.241,-0.472,-0.524,-0.481,0.038,-0.216,-0.281,-0.395,-20.5982,-20.937,-21.4455,-21.6256,-22.281
1237661360768024946,0.549688,0.156958,100,5.882076,-5,1237661387068604720,0.615272,1237678617942820007,0.4991,42.5149,3184.02,2.97033,1.04116,12,25.3444,24.1064,22.6724,21.7134,21.2074,1.021,1.32,0.681,0.085,-0.121,0.809,1.132,0.643,0.123,-0.066,-18.1011,-20.3208,-20.5914,-20.8341,-22.0336
1237661386525967364,0.627837,0.063759,99,5.903529,-7,1237669771375477393,0.6113,1237669516903645603,0.650822,42.8673,3745.07,9.00215,1.44916,34,22.1729,22.1919,21.9609,21.6049,21.5469,-1.026,-0.469,-0.47,-0.792,-0.733,-0.874,-0.394,-0.427,-0.535,-0.585,-20.1474,-18.9321,-19.9778,-20.5662,-20.7529
1237661813880193779,0.623074,0.044563,98,45.08542,-7,1237661361296245138,0.588208,1237658424613602289,0.500588,42.847,3710.28,12.5066,2.95094,18,23.1892,22.7852,21.9652,21.1922,20.7772,-0.158,0.569,0.427,-0.052,-0.22,-0.202,0.482,0.39,0.039,-0.135,-19.7946,-18.2058,-20.7012,-21.5468,-23.3886
1237661813882093760,0.420956,0.088982,99,2.666601,1,1237656567576789983,0.32762,1237669761180829061,0.407676,41.8172,2309.04,8.79708,0.635189,35,21.4424,21.2144,20.4634,20.2134,19.9804,-0.423,0.097,-0.267,-0.389,-0.467,-0.352,0.131,-0.242,-0.198,-0.338,-20.5632,-20.6037,-21.0388,-21.2315,-21.5033
1237661971725615309,0.908687,0.039474,99,4.022541,-7,1237661152449462523,0.593267,1237674474365780693,0.616388,43.86,5915.64,0.923119,1.0058,1,25.0036,24.6556,22.9666,21.9306,20.8366,1.063,2.385,1.479,0.811,0.004,0.842,2.169,1.468,0.831,0.067,-19.967,-20.7703,-22.2115,-22.7682,-22.4691
1237662194520687336,0.526738,0.120808,99,6.964707,-7,1237661951327011281,0.81031,1237654949985190500,0.668508,42.4025,3023.37,3.11382,0.956533,11,24.4848,23.8558,22.7228,21.9478,21.4628,0.163,0.844,0.482,0.065,-0.134,0.061,0.707,0.43,0.116,-0.068,-18.0814,-19.5551,-19.6663,-20.6377,-21.5985
1237662194522587317,0.43028,0.069114,97,5.938488,1,1237648720679535178,0.33457,1237668367458632140,0.408276,41.8739,2370.19,0.974296,0.192529,24,21.7458,21.3168,20.3898,20.0018,19.6528,-0.172,0.328,-0.034,-0.181,-0.303,-0.169,0.303,-0.051,-0.057,-0.21,-19.8758,-20.9976,-21.4247,-21.699,-22.0494
1237662198816244380,-9999,-9999,-9999,11.48262,-4,1237657609113764295,0.732296,1237662700788974189,0.464813,42.0747,2599.8,22.575,1.55245,34,22.2034,22.2034,21.7214,21.5344,21.4334,-0.765,-0.227,-0.479,-0.632,-0.616,-0.613,-0.152,-0.436,-0.375,-0.468,-19.1425,-19.8944,-19.2725,-20.2498,-21.3919
1237665532249309716,0.372851,0.111103,99,86.93383,-7,1237661971179307503,0.66459,1237664290464530468,0.324382,41.5046,1999.47,23.8762,3.6769,34,21.943,21.884,21.387,21.29,21.08,-0.623,-0.144,-0.411,-0.474,-0.567,-0.471,-0.069,-0.368,-0.217,-0.419,-20.1159,-19.1448,-19.6006,-19.9272,-23.3184
1237665532782904380,0.456022,0.09671,98,5.177591,5,1237662701326041854,0.659752,1237653664721928609,0.462039,42.0249,2540.89,4.06105,1.45078,34,21.993,21.993,21.511,21.324,21.223,-0.765,-0.227,-0.479,-0.632,-0.616,-0.613,-0.152,-0.436,-0.375,-0.468,-20.655,-19.7196,-19.8491,-20.1588,-20.5439
1237665532796404245,0.165487,0.035462,100,0.396196,1,1237663784217608438,0.117252,1237655693013483858,0.166274,39.4917,791.28,2.41424,0.131625,37,19.8764,18.9764,18.2284,17.7864,17.5384,0.019,0.142,0.037,-0.125,-0.122,-0.011,0.087,0.001,-0.023,-0.041,-19.53,-20.6873,-21.3122,-21.5136,-21.8004
1237648722292310967,0.516027,0.045998,99,2.007969,-7,1237668311093281594,0.428215,1237653665255457427,0.54025,42.3484,2949.05,7.39437,1.75934,8,25.298,23.407,21.893,21.01,20.577,1.668,1.311,0.493,-0.069,-0.257,1.449,1.137,0.507,-0.024,-0.17,-18.6751,-21.8608,-21.1289,-21.1197,-22.1861
1237651204231791324,0.414368,0.165276,100,10.17072,6,1237678881543029707,0.22259,1237663784205680958,0.367049,41.7763,2266.05,2.86846,0.430546,37,22.924,22.382,21.358,20.919,20.519,-0.04,0.441,0.06,-0.099,-0.248,-0.07,0.386,0.024,0.003,-0.167,-18.6992,-20.0535,-20.5136,-20.7076,-20.6612
1237651736838865200,0.36012,0.11672,98,8.604921,1,1237679321787990436,0.314331,1237658614125036061,0.36661,41.4157,1919.24,22.4972,1.24793,37,22.3417,21.7377,20.7337,20.3117,19.9127,-0.016,0.403,0.042,-0.1,-0.248,-0.046,0.348,0.006,0.002,-0.167,-18.7463,-20.494,-20.5537,-20.9288,-22.3752
1237652629642937070,-9999,-9999,-9999,680.5726,-7,1237664852028883346,0.544431,1237678596461102438,0.214997,40.1257,1059.58,22.0669,2.70624,37,22.7274,21.8894,21.0854,20.6324,20.3764,0.013,0.198,0.037,-0.136,-0.141,-0.017,0.143,0.001,-0.034,-0.06,-17.7521,-18.2078,-18.5624,-20.2914,-17.1549
1237653750075032637,0.654481,0.063773,100,0.37294,7,1237662500537434785,0.634498,1237658801502617648,0.632601,42.9781,3941.05,3.78202,1.74879,34,21.1003,21.1193,20.9223,20.5613,20.4673,-1.053,-0.496,-0.463,-0.79,-0.767,-0.901,-0.421,-0.42,-0.533,-0.619,-22.378,-21.0304,-21.1077,-21.653,-22.2906
1237654605330579996,0.262315,0.105564,96,571.077,-7,1237662696493219913,0.063553,1237661068701466655,0.224603,40.6165,1328.32,61.1409,2.03147,33,24.5959,22.7639,21.1919,20.5629,20.1389,0.927,0.885,0.226,0.048,-0.018,0.659,0.631,0.168,0.031,0.006,-16.5012,-20.1379,-19.5142,-19.8042,-21.8232
1237655107822355028,0.362656,0.055579,99,0.32235,1,1237656568648171560,0.334725,1237663784740455032,0.377512,41.4336,1935.17,1.50546,0.429582,32,23.8467,22.2377,20.4947,19.8407,19.4087,1.066,1.186,0.288,0.041,-0.071,0.846,0.951,0.254,0.044,-0.026,-18.6861,-20.8071,-21.179,-21.6492,-21.9479
1237655125014283107,0.508945,0.094329,98,26.5363,-7,1237678619548976118,0.59128,1237663784194408527,0.349688,42.3121,2900.15,20.7933,2.52869,34,22.1842,22.1882,21.7662,21.5402,21.4612,-0.844,-0.302,-0.494,-0.686,-0.648,-0.692,-0.227,-0.451,-0.429,-0.5,-21.2778,-19.4821,-19.9144,-18.8944,-21.1328
1237656895064182431,0.641102,0.072256,100,1.30732,-7,1237661358078362057,0.550898,1237654600483078760,0.602643,42.923,3842.36,2.77067,0.727229,33,25.1292,23.8252,22.2132,20.8952,20.2532,1.467,1.953,1.254,0.387,0.103,1.199,1.699,1.196,0.37,0.127,-19.1433,-21.2652,-21.7343,-22.5774,-23.3973
1237657589783135172,0.479592,0.073794,98,19.58326,-7,1237678879942508986,0.47664,1237678597004984996,0.411252,42.1564,2699.53,9.41411,3.1283,34,22.7269,22.7289,22.2669,22.0669,21.9689,-0.796,-0.256,-0.488,-0.654,-0.635,-0.644,-0.181,-0.445,-0.397,-0.487,-19.0784,-18.5712,-19.183,-19.3025,-22.5795
1237657858222850748,0.712253,0.050812,99,1.657997,-6,1237667212668502671,0.78297,1237679437744177622,0.633235,43.2042,4373.7,11.1614,1.79426,21,22.3086,21.9556,21.2416,20.3176,19.8456,-0.165,0.667,0.633,0.02,-0.205,-0.226,0.567,0.612,0.092,-0.12,-22.4718,-21.7801,-22.3524,-22.9531,-23.4821
1237659120936223488,0.396695,0.065861,99,5.798669,4,1237659120933077307,0.484644,1237671990269445004,0.409233,41.6639,2151.65,9.95988,1.03309,8,24.7386,22.7726,21.1966,20.6076,20.2366,1.486,1.054,0.174,-0.094,-0.22,1.267,0.88,0.188,-0.049,-0.133,-17.928,-20.7934,-20.9657,-20.8678,-21.1935
1237659324420588624,0.370131,0.076617,99,21.28144,-7,1237663784750351159,0.308584,1237663543684498383,0.391771,41.4858,1982.27,19.9276,3.05465,34,22.2351,22.1761,21.6791,21.5821,21.3721,-0.623,-0.144,-0.411,-0.474,-0.567,-0.471,-0.069,-0.368,-0.217,-0.419,-20.5917,-18.885,-18.5712,-20.1433,-21.5974
1237659326028972540,0.407392,0.064371,99,5.002726,1,1237679322862453517,0.4342,1237649962996924749,0.40408,41.7325,2220.74,20.091,0.6516,21,21.6487,21.0177,19.8447,19.3317,18.9287,0.068,0.622,0.129,-0.073,-0.229,0.007,0.522,0.108,-0.001,-0.144,-20.6339,-21.1054,-22.1222,-22.1829,-22.2483
1237660411574616975,-9999,-9999,-9999,27.34623,-7,1237679322861273555,0.382098,1237664338242896244,0.398469,41.6754,2163.08,5.12213,1.45679,34,22.4334,22.4084,21.9054,21.7594,21.5994,-0.671,-0.158,-0.431,-0.543,-0.586,-0.519,-0.083,-0.388,-0.286,-0.438,-18.6134,-18.6573,-19.5292,-18.3467,-20.3994
1237660411576516956,0.58922,0.144813,100,35.12884,-7,1237662267000554133,0.4726,1237656567584653754,0.480524,42.6986,3465.2,5.62123,0.859017,34,21.9279,21.9429,21.6459,21.3309,21.2879,-0.969,-0.416,-0.483,-0.764,-0.69,-0.817,-0.341,-0.44,-0.507,-0.542,-19.8365,-20.0149,-20.6156,-20.8657,-21.4693
1237661055816174495,0.624237,0.071874,99,13.26786,-6,1237654653103833185,0.437512,1237679254136356912,0.466791,42.852,3718.77,8.65053,1.32106,17,22.7406,22.4226,21.7826,21.1926,20.8946,-0.378,0.197,0.088,-0.285,-0.372,-0.363,0.184,0.08,-0.148,-0.271,-20.2234,-19.4915,-21.097,-21.2843,-22.0387
1237661386002072603,0.62224,0.097457,97,9.570368,-7,1237679322862191121,0.452941,1237678596468048792,0.562487,42.8435,3704.2,2.10188,1.07778,35,22.8918,22.7288,22.2438,21.7608,21.5738,-0.659,-0.074,-0.172,-0.527,-0.559,-0.588,-0.04,-0.147,-0.336,-0.43,-19.2677,-20.3061,-20.3266,-20.6402,-21.7466
