galaxy_clean,galaxy_dec,galaxy_g,galaxy_petromag_r,galaxy_petromag_u,galaxy_petror90_g,galaxy_petror90_r,galaxy_petrorad_u,galaxy_r,galaxy_ra,galaxytag_dec,galaxytag_ra,galaxytag_type,galspecextra_bptclass,galspecextra_sfr_fib_p50,galspecextra_sfr_tot_p50,galspecextra_sfr_tot_p84,galspecextra_specsfr_tot_p50,galspecindx_d4000_n,galspecline_h_alpha_eqw,galspecline_h_alpha_flux,galspecline_h_alpha_flux_err,galspecline_h_beta_eqw,galspecline_h_beta_flux,galspecline_h_beta_flux_err,galspecline_nii_6584_flux,galspecline_oi_6300_flux_err,galspecline_oiii_5007_eqw,galspecline_oiii_5007_flux,galspecline_sii_6717_flux,galspecline_sii_6731_flux_err,photoobj_b,photoobj_camcol,photoobj_clean,photoobj_cmodelmag_g,photoobj_dec,photoobj_devrad_g,photoobj_devrad_r,photoobj_fibermag_r,photoobj_field,photoobj_flags,photoobj_fracdev_r,photoobj_g,photoobj_l,photoobj_mode,photoobj_petromag_r,photoobj_petromag_z,photoobj_petror50_g,photoobj_petror50_r,photoobj_petrorad_g,photoobj_petrorad_r,photoobj_r,photoobj_ra,photoobj_run,photoobj_type,photoobj_u,photoobjall_camcol,photoobjall_clean,photoobjall_dec,photoobjall_dered_r,photoobjall_devrad_r,photoobjall_devraderr_r,photoobjall_exprad_r,photoobjall_field,photoobjall_fracdev_r,photoobjall_mode,photoobjall_petromag_r,photoobjall_ra,photoobjall_run,photoobjall_type,photoobjall_u,phototag_clean,phototag_dec,phototag_mode,phototag_nchild,phototag_psfmag_r,phototag_ra,phototag_type,photoz_absmagr,photoz_photoerrorclass,photoz_nncount,photoz_nnvol,photoz_z,photoz_zerr,specphoto_dec,specphoto_mode,specphoto_modelmag_r,specphoto_petromag_r,specphoto_petromag_z,specphoto_ra,specphoto_type,specphoto_z,specphoto_zwarning,sppparams_fehadop,stellarmassfspsgranearlydust_logmass,stellarmassfspsgranearlydust_z,zoospec_elliptical,zoospec_p_cs,zoospec_p_cs_debiased,zoospec_p_el,zoospec_p_el_debiased,zoospec_spiral,zoospec_uncertai
1,-0.875014490603372,17.18765,16.50981,18.90984,6.80264,6.686304,8.145579,16.27945,217.362220639566,-0.875014490603372,217.362220639566,3,5,-1.218081,-0.478156,0.2179927,-11.53186,1.672013,-2.108175,41.02215,3.910505,-0.3046042,9.337222,2.477434,34.12794,2.196686,-0.7420312,9.848871,13.57665,2.519436,53.3963182247842,1,1,17.22223,-0.875014490603372,6.372082,5.116397,18.03212,678,35253360132112,0.5781335,17.18765,346.995908518641,1,16.50981,15.81111,2.903508,2.700915,6.19784,5.88157,16.27945,217.362220639566,756,3,18.98405,1,1,-0.875014490603372,16.17557,5.116397,0.06959045,3.084063,678,0.5781335,1,16.50981,217.362220639566,756,3,18.98405,1,-0.875014490603372,1,0,17.95478,217.362220639566,3,-21.5158,1,100,0.111506,0.080321,0.014626,-0.87504127,1,16.27945,16.50981,15.81111,217.36221,3,0.1041929,0,-9999,11.2291342195466,0.1041929,0,0.340000003576279,0.638000011444092,0.639999985694885,0.333999991416931,0,1
1,0.983214531381872,18.1703,17.21336,20.06004,7.720438,7.634552,3.797743,17.13796,217.607663673702,0.983214531381872,217.607663673702,3,-1,-1.4558,-1.16023,-0.3087159,-12.18511,1.815819,-0.6407266,11.90137,8.845039,-0.07415557,-0.8795226,1.791195,1.70914,1.481725,-0.1251183,0.6432921,0.3910967,1.685379,54.681791495761,6,1,18.1578,0.983214531381872,2.783577,2.79144,18.51843,495,35253360136208,1.0,18.1703,349.319284228929,1,17.21336,16.47435,2.311018,2.32916,5.194107,5.346783,17.13796,217.607663673702,752,3,20.13228,6,1,0.983214531381872,17.05465,2.79144,0.06729901,1.54045,495,1.0,1,17.21336,217.607663673702,752,3,20.13228,1,0.983214531381872,1,0,18.44783,217.607663673702,3,-21.7876,1,100,0.03806,0.123765,0.015293,0.98322738,1,17.13796,17.21336,16.47435,217.60767,3,0.1230684,0,-9999,11.180632016569,0.1230684,0,0.061999998986721,0.277999997138977,0.922999978065491,0.693000018596649,0,1
1,-0.951215111054009,18.09652,17.74534,19.3159,4.287732,4.470568,3.763002,17.59279,217.172537674593,-0.951215111054009,217.172537674593,3,1,-0.0359571,0.09455122,0.2303431,-9.581773,1.22159,-58.02806,608.5825,5.511524,-11.94954,131.4472,2.965384,169.2453,1.523057,-8.053716,80.53308,110.4359,2.140026,53.4534179435769,1,1,18.18623,-0.951215111054009,2.218579,2.128193,18.7277,677,35253360132112,0.6836214,18.09652,346.666550808066,1,17.74534,17.37916,1.638766,1.621185,3.400096,3.320614,17.59279,217.172537674593,756,3,19.23084,1,1,-0.951215111054009,17.49345,2.128193,0.05639626,1.451708,677,0.6836214,1,17.74534,217.172537674593,756,3,19.23084,1,-0.951215111054009,1,0,18.69026,217.172537674593,3,-20.4322,1,100,3.009402,0.086623,0.018921,-0.95122601,1,17.59279,17.74534,17.37916,217.17254,3,0.05468533,0,-9999,9.79627342731294,0.05468533,0,0.381999999284744,0.566999971866608,0.528999984264374,0.328999996185303,0,1
1,0.92837932162401,18.16994,17.40777,20.07413,5.666997,5.73025,18.019,17.14319,217.920640034792,0.92837932162401,217.920640034792,3,5,-1.211562,-0.9482756,-0.09110957,-12.05667,1.794515,-1.674083,17.83564,2.155038,-0.2778526,8.201761,2.088575,11.38191,1.875836,0.5390301,1.705021,7.254087,1.3325,54.4376898268393,6,1,18.30149,0.92837932162401,4.408751,3.526078,18.83921,497,68988044032,0.5197122,18.16994,349.669964255217,1,17.40777,16.67256,2.453027,2.414223,5.221716,5.361305,17.14319,217.920640034792,752,3,20.04279,6,1,0.92837932162401,17.05809,3.526078,0.103805,2.03873,497,0.5197122,1,17.40777,217.920640034792,752,3,20.04279,1,0.92837932162401,1,0,18.69655,217.920640034792,3,-21.6691,1,100,0.042721,0.127189,0.014614,0.9283952,1,17.14319,17.40777,16.67256,217.92065,3,0.1501611,0,-9999,11.1606053493404,0.1501611,0,0.219999998807907,0.523999989032745,0.683000028133392,0.303000003099442,0,1
0,-0.95523543867903,17.67275,16.98204,18.97454,6.042473,6.099432,6.682867,16.96354,162.776150592875,-0.95523543867903,162.776150592875,3,1,-0.4681507,-0.03512566,0.220139,-10.22251,1.37018,-11.77055,135.8479,2.460483,-2.312186,29.62773,1.939027,51.33564,1.433625,-1.151902,11.54632,25.07151,1.63451,49.6757934904939,1,0,17.62184,-0.95523543867903,9.764903,7.939745,18.71815,314,35253360132184,0.0,17.67275,252.172062249011,1,16.98204,16.39422,2.855526,2.783734,5.980011,6.017105,16.96354,162.776150592875,756,3,19.08307,1,0,-0.95523543867903,16.83178,7.939745,0.1391247,3.755264,314,0.0,1,16.98204,162.776150592875,756,3,19.08307,0,-0.95523543867903,1,0,19.07087,162.776150592875,3,-21.1745,1,100,1.15341,0.085473,0.02063,-0.9552319,1,16.96354,16.98204,16.39422,162.77616,3,0.0597514,0,-9999,10.3972633931629,0.0597514,0,0.532999992370605,0.782999992370605,0.43299999833107,0.17399999499321,0,1
0,-0.917234756783081,17.05594,16.22172,18.14551,9.473344,9.509691,13.11476,16.25369,163.150459962291,-0.917234756783081,163.150459962291,3,2,-1.717148,0.3609602,0.7357091,-10.5424,1.710108,-4.665979,74.79367,2.462753,-0.4164651,12.19154,1.984264,44.48318,2.276804,-0.3444288,5.708723,7.990921,2.272407,49.9606975535698,1,0,16.87809,-0.917234756783081,15.34494,11.36261,18.40709,316,193583034531928,0.2348707,17.05594,252.552789220942,1,16.22172,15.57651,4.429595,4.078779,9.562929,9.218754,16.25369,163.150459962291,756,3,18.64009,1,0,-0.917234756783081,16.12384,11.36261,0.200661,4.977474,316,0.2348707,1,16.22172,163.150459962291,756,3,18.64009,0,-0.917234756783081,1,0,18.63283,163.150459962291,3,-21.5884,1,99,0.603976,0.07172,0.014613,-0.91725696,1,16.25369,16.22172,15.57651,163.15049,3,0.08434325,0,-9999,11.2120897272617,0.08434325,0,1.0,1.0,0.0,0.0,1,0
1,0.866262820919345,18.22266,17.09446,20.15289,6.655358,6.632338,5.781505,17.01027,196.074582314694,0.866262820919345,196.074582314694,3,-1,-1.378591,-0.8393691,-0.02311267,-12.27083,1.91623,-0.7145974,0.9028443,3.085225,-0.4955589,5.619447,2.793832,40.5102,3.94725,-0.9580176,16.21824,-4.28607,6.760698,63.5571557943393,6,1,18.20641,0.866262820919345,2.363671,2.323725,18.32715,351,68987912704,1.0,18.22266,310.16642361168,1,17.09446,16.26359,2.164076,2.140299,5.170757,4.815545,17.01027,196.074582314694,752,3,20.292,6,1,0.866262820919345,16.96418,2.323725,0.05387713,1.481081,351,1.0,1,17.09446,196.074582314694,752,3,20.292,1,0.866262820919345,1,0,18.23705,196.074582314694,3,-22.6593,1,100,0.005007,0.169686,0.009462,0.86623114,1,17.01027,17.09446,16.26359,196.07461,3,0.1757152,0,-9999,11.6026413418859,0.1757152,1,0.034000001847744,0.0419999994337559,0.966000020503998,0.958000004291534,0,0
1,0.427301201144174,18.16722,17.17596,20.30616,5.130149,5.230946,4.072919,17.08663,232.250729695647,0.427301201144174,232.250729695647,3,-1,-1.690963,-1.365558,-0.4860077,-12.47071,1.867629,-0.5193554,8.583129,3.156131,-0.2105515,4.123372,3.076956,7.584603,2.953997,-0.02166051,-0.4378099,-2.118177,3.44588,43.7245404933084,5,1,18.14002,0.427301201144174,1.93338,1.838382,18.23803,592,35253360132624,1.0,18.16722,4.34858033453526,1,17.17596,16.35155,1.71694,1.684843,3.91643,3.827273,17.08663,232.250729695647,752,3,20.26661,5,1,0.427301201144174,16.95029,1.838382,0.03996443,1.201363,592,1.0,1,17.17596,232.250729695647,752,3,20.26661,1,0.427301201144174,1,0,18.33974,232.250729695647,3,-21.9795,1,100,0.039512,0.127703,0.011956,0.42727059,1,17.08663,17.17596,16.35155,232.25074,3,0.126104,0,-9999,11.2046001247676,0.126104,0,0.0860000029206276,0.148000001907349,0.85699999332428,0.791999995708466,0,1
1,-0.843595270276975,17.7578,16.7988,20.12704,5.691768,5.706975,2.868379,16.71507,157.551310889828,-0.843595270276975,157.551310889828,3,-1,-1.571561,-0.4456023,0.1405259,-11.77588,1.813676,-0.1196686,2.79459,2.847506,-0.04068021,1.31187,2.433986,5.991066,2.190571,0.3625428,3.160036,1.27476,2.264419,46.0121326683977,1,1,17.78098,-0.843595270276975,1.969306,2.01625,17.90357,279,35253360132112,1.0,17.7578,246.614978866092,1,16.7988,16.03605,1.835515,1.855341,4.266129,4.415263,16.71507,157.551310889828,756,3,19.79551,1,1,-0.843595270276975,16.57429,2.01625,0.04581106,1.26931,279,1.0,1,16.7988,157.551310889828,756,3,19.79551,1,-0.843595270276975,1,0,18.01513,157.551310889828,3,-22.0387,1,99,0.036898,0.11182,0.01007,-0.84358889,1,16.71507,16.7988,16.03605,157.55131,3,0.1152097,0,-9999,11.2372322447635,0.1152097,0,0.0189999993890524,0.0240000002086163,0.462000012397766,0.455000013113022,0,1
1,0.89205270481924,18.03476,17.43366,19.29589,4.224146,4.895581,3.922484,17.43056,215.571971621221,0.89205270481924,215.571971621221,3,1,0.7556248,0.9594846,1.175697,-9.809339,1.202123,-30.92272,319.9588,4.635732,-5.770378,59.06548,2.456339,135.0572,2.141578,-1.856514,25.75327,55.41722,2.573761,55.8910273503733,6,1,18.01383,0.89205270481924,3.667758,3.393553,18.81638,481,35255507615760,0.09738434,18.03476,346.439176778733,1,17.43366,16.9179,2.068546,2.206558,4.197339,4.589969,17.43056,215.571971621221,752,3,19.17307,6,1,0.89205270481924,17.36101,3.393553,0.09186426,2.059556,481,0.09738434,1,17.43366,215.571971621221,752,3,19.17307,1,0.89205270481924,1,0,18.57733,215.571971621221,3,-21.0285,1,100,1.791288,0.099883,0.021962,0.89205033,1,17.43056,17.43366,16.9179,215.57197,3,0.1266774,0,-9999,10.8554770178832,0.1266774,0,0.632000029087067,0.820999979972839,0.263000011444092,0.0469999983906746,1,0
1,-0.888752087300484,17.6136,17.20147,18.57206,3.986521,4.533758,3.966547,17.22636,181.118099751441,-0.888752087300484,181.118099751441,3,1,0.2504976,0.5213593,0.6862231,-9.490625,1.253299,-45.82177,514.1003,5.770255,-8.742236,128.1431,3.450242,137.8121,2.18347,-6.490182,89.7798,103.1031,3.018006,59.7900965985067,1,1,17.62014,-0.888752087300484,2.944339,3.295873,18.4514,436,35253360136208,0.1118719,17.6136,279.079806793242,1,17.20147,16.82047,1.844315,1.9182,3.682843,3.930159,17.22636,181.118099751441,756,3,18.62733,1,1,-0.888752087300484,17.1749,3.295873,0.07949971,1.726372,436,0.1118719,1,17.20147,181.118099751441,756,3,18.62733,1,-0.888752087300484,1,0,18.72448,181.118099751441,3,-20.5689,1,100,8.216389,0.075958,0.014944,-0.88876191,1,17.22636,17.20147,16.82047,181.11812,3,0.0943123,0,-9999,10.3755154888248,0.0943123,0,0.310000002384186,0.611999988555908,0.620999991893768,0.282000005245209,0,1
1,1.00544340007426,17.518,16.53971,18.95083,7.699633,7.648098,8.79118,16.62265,188.022102517813,1.00544340007426,188.022102517813,3,2,-0.9965162,-0.5818744,0.0253163,-11.37301,1.645788,-8.185295,135.1924,3.732366,-0.9267807,16.54857,2.84702,72.10033,2.436704,-0.5101709,8.518536,25.96891,2.845458,63.467639349725,6,1,17.38834,1.00544340007426,6.126183,5.117311,18.29976,297,68987912704,0.3286924,17.518,292.052051160365,1,16.53971,15.84912,3.041657,3.018484,6.237662,6.413631,16.62265,188.022102517813,752,3,19.29601,6,1,1.00544340007426,16.56627,5.117311,0.07923056,2.602429,297,0.3286924,1,16.53971,188.022102517813,752,3,19.29601,1,1.00544340007426,1,0,18.14888,188.022102517813,3,-21.4662,1,99,0.114437,0.082297,0.017637,1.0054234,1,16.62265,16.53971,15.84912,188.0221,3,0.07876921,0,-9999,11.0946317224804,0.07876921,0,0.185000002384186,0.412000000476837,0.777999997138977,0.537000000476837,0,1
0,0.461416867189571,17.62123,16.59708,19.34918,5.877316,5.223702,8.016784,16.46192,214.475737898474,0.461416867189571,214.475737898474,3,-1,-1.264531,-1.359589,-0.6157942,-12.03571,1.880253,-0.7266394,19.85364,3.461123,-0.3173957,4.009812,2.555762,16.19533,3.078752,-0.5543904,11.73083,10.99416,3.196968,56.2059478468748,5,0,17.30599,0.461416867189571,5.284978,2.976647,17.73702,474,35253360136240,0.7494588,17.62123,344.407139483143,1,16.59708,15.77828,2.586824,1.883494,5.794394,4.132741,16.46192,214.475737898474,752,3,19.41222,5,0,0.461416867189571,16.37797,2.976647,0.04663841,2.352123,474,0.7494588,1,16.59708,214.475737898474,752,3,19.41222,0,0.461416867189571,1,0,17.61116,214.475737898474,3,-22.7717,1,99,0.027038,0.146861,0.009498,0.46145031,1,16.46192,16.59708,15.77828,214.47574,3,0.05455462,0,-9999,10.9063241861142,0.05455462,0,0.611000001430511,0.611000001430511,0.277999997138977,0.277999997138977,0,1
1,0.510935357182153,15.51932,14.70995,17.47713,10.78105,10.4478,9.865065,14.56519,214.457752487788,0.510935357182153,214.457752487788,3,-1,-0.4152944,-1.180286,-0.3740136,-12.41569,1.881008,-0.4910208,55.46149,19.94859,-0.9988101,116.535,11.63798,40.87816,13.75812,-0.3141567,26.182,-18.0597,19.5978,56.2565472623113,5,1,15.29593,0.510935357182153,6.245254,4.317456,16.2768,474,35255507619888,1.0,15.51932,344.433532744458,1,14.70995,13.98132,3.764337,3.11595,9.05255,7.390628,14.56519,214.457752487788,752,3,17.41887,5,1,0.510935357182153,14.48218,4.317456,0.02646968,2.978124,474,1.0,1,14.70995,214.457752487788,752,3,17.41887,1,0.510935357182153,1,0,16.14707,214.457752487788,3,-22.6712,1,100,0.46057,0.059936,0.011214,0.51097199,1,14.56519,14.70995,13.98132,214.45776,3,0.05209216,0,-9999,11.4300570993298,0.05209216,1,0.0,0.0,0.851999998092651,0.851999998092651,0,0
1,0.560666206862976,18.27988,17.40912,19.77982,6.68876,6.449392,4.877377,17.44608,215.000998664454,0.560666206862976,215.000998664454,3,3,-1.643581,-0.2384454,0.2037007,-10.56266,1.444814,-6.773561,72.08808,2.191027,-1.255515,13.02132,1.780764,31.63515,1.567682,-1.496313,13.82457,18.68288,1.777225,55.9735178911696,5,1,18.10774,0.560666206862976,5.840312,5.438474,18.83237,477,35253360132112,0.5077599,18.27988,345.269957323431,1,17.40912,16.623,2.524527,2.367021,5.171944,5.055981,17.44608,215.000998664454,752,3,19.96513,5,1,0.560666206862976,17.36157,5.438474,0.1406542,2.971298,477,0.5077599,1,17.40912,215.000998664454,752,3,19.96513,1,0.560666206862976,1,0,18.77166,215.000998664454,3,-20.8897,1,100,0.134055,0.087818,0.022424,0.56066866,1,17.44608,17.40912,16.623,215.00099,3,0.06575461,0,-9999,10.5802892413732,0.06575461,0,0.884999990463257,0.935000002384186,0.0659999996423721,0.0130000002682209,1,0
1,0.571396469898749,17.71097,16.70533,18.80435,7.961131,7.589074,9.357854,16.80569,231.827079412166,0.571396469898749,231.827079412166,3,2,-0.09764843,0.6780441,1.034967,-10.38885,1.481953,-10.45139,183.4224,4.291855,-1.602537,30.08421,2.848284,86.19647,2.457417,-0.3944324,11.38349,28.83849,2.873991,44.1453322040336,5,1,17.42411,0.571396469898749,9.315283,7.234703,18.38937,590,103347781632,0.4201014,17.71097,4.13723509441094,1,16.70533,15.91263,3.350995,2.975052,7.329938,6.573679,16.80569,231.827079412166,752,3,19.25225,5,1,0.571396469898749,16.62865,7.234703,0.1392748,3.656463,590,0.4201014,1,16.70533,231.827079412166,752,3,19.25225,1,0.571396469898749,1,0,18.70281,231.827079412166,3,-22.2449,1,99,0.207248,0.114283,0.018993,0.57138526,1,16.80569,16.70533,15.91263,231.82707,3,0.1159241,0,-9999,11.3478248548285,0.1159241,0,0.888999998569489,0.944000005722046,0.111000001430511,0.0560000017285347,1,0
1,0.501926245017242,17.90054,16.97611,19.0771,7.246013,7.156995,5.980248,17.11262,228.416881173535,0.501926245017242,228.416881173535,3,2,0.004306949,0.6494501,0.9695816,-10.23059,1.333717,-20.45489,292.3139,4.543219,-3.863121,54.94788,2.689287,95.08302,2.282848,-0.5447814,7.759487,32.02945,2.375291,46.7191650407748,5,1,17.68367,0.501926245017242,5.965684,5.127119,18.55016,567,35253360132112,0.392994,17.90054,0.946778426953983,1,16.97611,16.28762,2.729449,2.590497,5.788744,5.592353,17.11262,228.416881173535,752,3,19.30239,5,1,0.501926245017242,16.99822,5.127119,0.0936048,2.432273,567,0.392994,1,16.97611,228.416881173535,752,3,19.30239,1,0.501926245017242,1,0,18.96093,228.416881173535,3,-21.6465,1,100,0.57891,0.104206,0.017705,0.50194322,1,17.11262,16.97611,16.28762,228.41687,3,0.1213931,0,-9999,11.1728356327691,0.1213931,0,0.254999995231628,0.580999970436096,0.725000023841858,0.388000011444092,0,1
0,0.888830532223946,16.17822,15.64945,17.52367,18.01941,16.35744,16.75078,15.58962,218.896450566291,0.888830532223946,218.896450566291,3,2,-2.016625,-0.2161649,0.1282917,-10.16017,1.603747,-2.939647,24.42971,1.411862,-0.4010202,8.76012,1.553006,11.25607,1.092854,0.2016927,1.867372,7.567801,1.142766,53.7690684387158,6,0,16.07694,0.888830532223946,29.6688,29.65992,19.05062,503,246359592669272,0.005574598,16.17822,350.883806200609,1,15.64945,15.23422,8.605673,7.937487,17.90884,16.63761,15.58962,218.896450566291,752,3,17.56238,6,0,0.888830532223946,15.49411,29.65992,0.6303173,10.23127,503,0.005574598,1,15.64945,218.896450566291,752,3,17.56238,0,0.888830532223946,1,0,19.3646,218.896450566291,3,-19.9126,1,99,5.961765,0.027143,0.008978,0.88883912,1,15.58962,15.64945,15.23422,218.89647,3,0.03002201,0,-9999,10.1430372902734,0.03002201,0,0.694999992847443,0.702000021934509,0.287999987602234,0.28099998831749,0,1
1,-1.03763643970108,16.64748,15.74358,18.57359,10.31826,10.35536,12.17937,15.68849,192.136426695571,-1.03763643970108,192.136426695571,3,-1,-1.868924,-1.248674,-0.4048586,-12.41186,1.960764,-0.5989301,37.56548,7.977645,-0.2803621,11.07693,6.894881,2.160388,4.049071,-0.2937124,2.447829,-2.504926,5.595777,61.8254463932051,1,1,16.66527,-1.03763643970108,3.520189,3.613839,17.28351,510,35253360136208,1.0,16.64748,301.400579374565,1,15.74358,14.97811,3.037205,3.073714,7.117725,7.474436,15.68849,192.136426695571,756,3,18.62739,1,1,-1.03763643970108,15.63031,3.613839,0.04060401,2.30487,510,1.0,1,15.74358,192.136426695571,756,3,18.62739,1,-1.03763643970108,1,0,17.31406,192.136426695571,3,-22.4382,1,99,0.075479,0.089317,0.007387,-1.0376776,1,15.68849,15.74358,14.97811,192.13644,3,0.08187259,0,-9999,11.3264022081101,0.08187259,1,0.0329999998211861,0.0700000002980232,0.933000028133392,0.894999980926514,0,0
1,0.856951702977611,18.37185,17.79549,19.89727,6.6884,6.581318,7.975644,17.51116,218.621812878085,0.856951702977611,218.621812878085,3,2,-0.4858872,0.2599951,0.6390794,-10.47907,1.504202,-5.65511,39.31305,2.20906,-2.032269,8.61241,1.671949,16.09744,1.192923,-0.6340249,3.617458,4.581028,1.53249,53.9260429560875,6,1,18.36585,0.856951702977611,5.862155,4.327969,19.27955,501,68987912704,0.5687668,18.37185,350.498068578238,1,17.79549,17.08231,2.754112,2.466185,6.371,5.446041,17.51116,218.621812878085,752,3,19.87877,6,1,0.856951702977611,17.41951,4.327969,0.1616144,2.04418,501,0.5687668,1,17.79549,218.621812878085,752,3,19.87877,1,0.856951702977611,1,0,19.37997,218.621812878085,3,-21.1708,1,100,0.226425,0.122777,0.02504,0.85694675,1,17.51116,17.79549,17.08231,218.62183,3,0.1274443,0,-9999,10.8343774185591,0.1274443,0,0.185000002384186,0.495000004768372,0.703999996185303,0.282999992370605,0,1
1,0.904134452634098,17.31161,16.86914,18.46102,3.528291,3.748219,3.549109,16.89549,230.729550846914,0.904134452634098,230.729550846914,3,1,-1.015389,-0.6744999,-0.1573945,-10.05806,1.174098,-14.51858,384.7237,9.030112,-5.240243,118.3702,3.829445,185.5627,2.306213,-0.779049,34.84802,64.18599,2.648922,45.2080031523051,6,1,17.28091,0.904134452634098,2.664813,2.867393,17.67926,582,35253360136208,0.2345257,17.31161,3.53100836445547,1,16.86914,16.3776,1.797687,1.776388,3.617273,3.639281,16.89549,230.729550846914,752,3,18.43069,6,1,0.904134452634098,16.77824,2.867393,0.05746193,1.856297,582,0.2345257,1,16.86914,230.729550846914,752,3,18.43069,1,0.904134452634098,1,0,18.08739,230.729550846914,3,-19.4913,1,99,6.664027,0.038766,0.007465,0.9041394,1,16.89549,16.86914,16.3776,230.72955,3,0.03906121,0,-9999,9.7413065796746,0.03906121,0,0.111000001430511,0.115000002086163,0.296000003814697,0.291999995708466,0,1
0,-0.932711735985569,18.77462,17.85897,20.0645,4.642393,4.760973,11.30391,17.95774,154.225115578951,-0.932711735985569,154.225115578951,3,-1,-1.808771,-0.4688136,0.1563091,-10.49268,1.923379,-0.7035139,4.421147,1.47091,-0.1966106,1.868036,1.497291,3.284586,3.338336,-0.4354524,5.209518,6.629345,4.898216,43.4479855075452,1,0,18.61702,-0.932711735985569,3.061415,3.261088,18.96684,256,193585182015792,0.5113846,18.77462,243.629863023383,1,17.85897,17.13785,1.747326,1.752178,3.703121,3.752493,17.95774,154.225115578951,756,3,20.49613,1,0,-0.932711735985569,17.84545,3.261088,0.1419977,1.894573,256,0.5113846,1,17.85897,154.225115578951,756,3,20.49613,0,-0.932711735985569,1,0,19.10135,154.225115578951,3,-19.8963,1,98,0.184306,0.07173,0.021122,-0.93270059,1,17.95774,17.85897,17.13785,154.22514,3,0.06337297,0,-9999,10.1476781106782,0.06337297,0,0.145999997854233,0.310000002384186,0.658999979496002,0.412999987602234,0,1
1,0.881329930296455,18.42422,17.58167,19.73964,8.843888,7.354018,7.240154,17.60645,218.700937984128,0.881329930296455,218.700937984128,3,1,0.07988691,0.5737004,0.9365386,-10.20018,1.351598,-15.36754,120.8597,3.020355,-3.553404,24.06098,2.199132,36.95174,1.560788,-1.981165,12.29718,21.62083,1.907969,53.8923811320826,6,1,18.07398,0.881329930296455,12.35746,8.74858,19.23929,502,68987912192,0.4324372,18.42422,350.626464981099,1,17.58167,16.94242,3.631515,2.962082,8.117395,7.003786,17.60645,218.700937984128,752,3,20.012,6,1,0.881329930296455,17.50945,8.74858,0.3024821,4.10788,502,0.4324372,1,17.58167,218.700937984128,752,3,20.012,1,0.881329930296455,1,0,19.31883,218.700937984128,3,-20.6093,1,99,0.155198,0.085023,0.021093,0.88131717,1,17.60645,17.58167,16.94242,218.70096,3,0.1261272,0,-9999,11.0214737578243,0.1261272,0,0.888999998569489,0.984000027179718,0.111000001430511,0.0160000007599592,1,0
1,0.546095807645108,18.45381,17.64662,19.92598,4.129107,4.178829,7.457623,17.4041,217.655657820393,0.546095807645108,217.655657820393,3,5,-0.6543093,0.2006658,0.5286533,-10.86345,1.775995,-3.273284,28.18437,2.367111,-0.6714247,14.93718,3.711556,33.67089,2.060925,-1.101508,7.943514,10.39712,2.764002,54.3158948516835,5,1,18.47436,0.546095807645108,3.879654,2.895182,18.80547,495,68987912704,0.6125988,18.45381,348.899255352071,1,17.64662,16.84137,1.999447,1.886229,4.300078,4.329824,17.4041,217.655657820393,752,3,20.01529,5,1,0.546095807645108,17.31971,2.895182,0.08976441,1.881768,495,0.6125988,1,17.64662,217.655657820393,752,3,20.01529,1,0.546095807645108,1,0,18.81778,217.655657820393,3,-22.3253,1,100,0.10305,0.179223,0.020621,0.54612149,1,17.4041,17.64662,16.84137,217.65565,3,0.148065,0,-9999,11.2266945487331,0.148065,0,0.363999992609024,0.768999993801117,0.606000006198883,0.175999999046326,1,0
1,-1.02650173961992,17.82482,17.39116,19.14157,5.56241,5.709827,7.680452,17.11445,197.226629311551,-1.02650173961992,197.226629311551,3,3,-0.7415298,0.1523618,0.4871513,-10.43502,1.35724,-16.09059,147.5712,3.519938,-3.527559,37.10354,2.525123,79.82552,1.978476,-8.152431,36.49279,27.19136,2.139482,61.5330585042529,1,1,17.83645,-1.02650173961992,5.700419,4.412014,18.86209,544,68988047360,0.678108,17.82482,312.123000055135,1,17.39116,16.92973,2.81662,2.563966,6.009479,5.735722,17.11445,197.226629311551,756,3,19.19134,1,1,-1.02650173961992,17.07142,4.412014,0.1321879,2.408299,544,0.678108,1,17.39116,197.226629311551,756,3,19.19134,1,-1.02650173961992,1,0,18.80079,197.226629311551,3,-21.5236,1,99,1.828817,0.117364,0.024752,-1.0264791,1,17.11445,17.39116,16.92973,197.22664,3,0.1130071,0,-9999,10.8382283387731,0.1130071,0,0.718999981880188,0.954999983310699,0.28099998831749,0.0450000017881393,1,0
